when_position,when_frequency,when_entailment,when_distance_from_publisher_date,when_accurate,score
0.6,0.7,0.6,0.1,0.1,0.9979327422579347
0.6,0.7,0.6,0.1,0.2,0.9814145607490227
0.6,0.7,0.6,0.1,0.3,0.9979327422579347
0.6,0.7,0.6,0.1,0.4,0.9927028601479372
0.6,0.0,0.8,0.3,0.3,1.0023227315062009
0.6,0.7,0.6,0.1,0.5,1.0101883761422301
0.6,0.7,0.6,0.1,0.6,0.9927028601479372
0.6,0.7,0.6,0.1,0.7,1.0101883761422301
0.6,0.7,0.6,0.1,0.8,0.9927028601479372
0.6,0.7,0.6,0.1,0.9,1.0102356906954708
0.6,0.7,0.6,0.1,1.0,0.9891008361023716
0.6,0.7,0.6,0.2,0.0,0.9931842066463111
0.6,0.7,0.6,0.2,0.1,0.9818981317559866
0.6,0.7,0.6,0.2,0.2,0.9974111411095556
0.6,0.7,0.6,0.2,0.3,0.9814145607490224
0.6,0.0,0.8,0.3,0.4,0.985018970631878
0.6,0.7,0.6,0.2,0.4,1.0010155833615166
0.6,0.7,0.6,0.2,0.5,0.9859863374863643
0.6,0.7,0.6,0.2,0.6,1.0097140895470915
0.6,0.7,0.6,0.2,0.7,0.9936701946333178
0.6,0.7,0.6,0.2,0.8,1.0097140895470915
0.6,0.7,0.6,0.2,0.9,0.9927028601479372
0.6,0.7,0.6,0.2,1.0,1.0172895281213472
0.6,0.7,0.6,0.3,0.0,0.976666025137399
0.6,0.7,0.6,0.3,0.1,0.9931842066463109
0.6,0.7,0.6,0.3,0.2,0.9814145607490227
0.6,0.0,0.8,0.3,0.5,1.0021552641219689
0.6,0.7,0.6,0.3,0.3,0.9979327422579347
0.6,0.7,0.6,0.3,0.4,0.9850190030009837
0.6,0.7,0.6,0.3,0.5,1.0025045189952766
0.6,0.7,0.6,0.3,0.6,0.9850190030009837
0.6,0.7,0.6,0.3,0.7,1.0101883761422301
0.6,0.7,0.6,0.3,0.8,0.9927028601479372
0.6,0.7,0.6,0.3,0.9,1.0102356906954708
0.6,0.7,0.6,0.3,1.0,0.9891008361023716
0.6,0.7,0.6,0.4,0.0,0.8613421534330511
0.6,0.7,0.6,0.4,0.1,0.8500473667669448
0.6,0.0,0.8,0.3,0.6,0.9850433006085095
0.6,0.7,0.6,0.4,0.2,0.8655690878962957
0.6,0.7,0.6,0.4,0.3,0.8543123313716044
0.6,0.7,0.6,0.4,0.4,0.8655690878962957
0.6,0.7,0.6,0.4,0.5,0.8588841081089463
0.6,0.7,0.6,0.4,0.6,0.8701881791868779
0.6,0.7,0.6,0.4,0.7,0.8588841081089463
0.6,0.7,0.6,0.4,0.8,0.8701881791868779
0.6,0.7,0.6,0.4,0.9,0.8803242621852507
0.6,0.7,0.6,0.4,1.0,0.8976270495746627
0.6,0.7,0.6,0.5,0.0,0.8495637957599805
0.6,0.0,0.8,0.3,0.7,1.0015512156150053
0.6,0.0,0.0,0.9,0.0,0.8601847737115303
0.6,0.7,0.6,0.5,0.1,0.8613421534330512
0.6,0.7,0.6,0.5,0.2,0.8495637957599805
0.6,0.7,0.6,0.5,0.3,0.866090689044675
0.6,0.7,0.6,0.5,0.4,0.8543123313716046
0.6,0.7,0.6,0.5,0.5,0.866090689044675
0.6,0.7,0.6,0.5,0.6,0.8533449968862237
0.6,0.7,0.6,0.5,0.7,0.866090689044675
0.6,0.7,0.6,0.5,0.8,0.8533449968862237
0.6,0.7,0.6,0.5,0.9,0.8661380035979157
0.6,0.7,0.6,0.5,1.0,0.8543147495779998
0.6,0.0,0.8,0.3,0.8,0.9927728211858177
0.6,0.7,0.6,0.6,0.0,0.8613421534330511
0.6,0.7,0.6,0.6,0.1,0.8500473667669448
0.6,0.7,0.6,0.6,0.2,0.8608205522846717
0.6,0.7,0.6,0.6,0.3,0.8495637957599806
0.6,0.7,0.6,0.6,0.4,0.8655690878962957
0.6,0.7,0.6,0.6,0.5,0.8543123313716044
0.6,0.7,0.6,0.6,0.6,0.8656164024495362
0.6,0.7,0.6,0.6,0.7,0.8543123313716044
0.6,0.7,0.6,0.6,0.8,0.8656164024495362
0.6,0.7,0.6,0.6,0.9,0.8533449968862237
0.6,0.0,0.8,0.3,0.9,1.0148976405631172
0.6,0.7,0.6,0.6,1.0,0.8739925917284166
0.6,0.7,0.6,0.7,0.0,0.8495637957599805
0.6,0.7,0.6,0.7,0.1,0.8613421534330512
0.6,0.7,0.6,0.7,0.2,0.8495637957599805
0.6,0.7,0.6,0.7,0.3,0.8613421534330512
0.6,0.7,0.6,0.7,0.4,0.8495637957599805
0.6,0.7,0.6,0.7,0.5,0.866090689044675
0.6,0.7,0.6,0.7,0.6,0.8533449968862237
0.6,0.7,0.6,0.7,0.7,0.866090689044675
0.6,0.7,0.6,0.7,0.8,0.8533449968862237
0.6,0.0,0.8,0.3,1.0,1.0104043984444697
0.6,0.7,0.6,0.7,0.9,0.8651925808827711
0.6,0.7,0.6,0.7,1.0,0.8543147495779998
0.6,0.7,0.6,0.8,0.0,0.8613421534330511
0.6,0.7,0.6,0.8,0.1,0.8500473667669448
0.6,0.7,0.6,0.8,0.2,0.8608205522846717
0.6,0.7,0.6,0.8,0.3,0.8495637957599806
0.6,0.7,0.6,0.8,0.4,0.8608205522846717
0.6,0.7,0.6,0.8,0.5,0.8495637957599806
0.6,0.7,0.6,0.8,0.6,0.8656164024495362
0.6,0.7,0.6,0.8,0.7,0.8543123313716044
0.6,0.0,0.8,0.4,0.0,0.861968906151306
0.6,0.7,0.6,0.8,0.8,0.8646709797343917
0.6,0.7,0.6,0.8,0.9,0.8533449968862237
0.6,0.7,0.6,0.8,1.0,0.8739925917284166
0.6,0.7,0.6,0.9,0.0,0.8495637957599805
0.6,0.7,0.6,0.9,0.1,0.8613421534330512
0.6,0.7,0.6,0.9,0.2,0.8495637957599805
0.6,0.7,0.6,0.9,0.3,0.8613421534330512
0.6,0.7,0.6,0.9,0.4,0.8495637957599805
0.6,0.7,0.6,0.9,0.5,0.8613421534330512
0.6,0.7,0.6,0.9,0.6,0.8485964612745999
0.6,0.0,0.8,0.4,0.1,0.8541355401282168
0.6,0.7,0.6,0.9,0.7,0.8651452663295305
0.6,0.7,0.6,0.9,0.8,0.8533449968862237
0.6,0.7,0.6,0.9,0.9,0.8651925808827711
0.6,0.7,0.6,0.9,1.0,0.8533693268628552
0.6,0.7,0.6,1.0,0.0,0.8566334941878953
0.6,0.7,0.6,1.0,0.1,0.8500473667669448
0.6,0.7,0.6,1.0,0.2,0.8566334941878953
0.6,0.7,0.6,1.0,0.3,0.8495637957599806
0.6,0.7,0.6,1.0,0.4,0.8566334941878953
0.6,0.7,0.6,1.0,0.5,0.8495637957599806
0.6,0.0,0.8,0.4,0.2,0.8667174417629298
0.6,0.7,0.6,1.0,0.6,0.8599224441227676
0.6,0.7,0.6,1.0,0.7,0.8495637957599806
0.6,0.7,0.6,1.0,0.8,0.8646709797343917
0.6,0.7,0.6,1.0,0.9,0.8533449968862237
0.6,0.7,0.6,1.0,1.0,0.8644171928130219
0.6,0.7,0.7,0.0,0.0,0.9843747817274072
0.6,0.7,0.7,0.0,0.1,1.0008929632363193
0.6,0.7,0.7,0.0,0.2,0.9920586388743607
0.6,0.7,0.7,0.0,0.3,1.008576820383273
0.6,0.7,0.7,0.0,0.4,0.9956630811263217
0.6,0.0,0.8,0.4,0.3,0.8579167412544599
0.6,0.7,0.7,0.0,0.5,1.0131485971206147
0.6,0.7,0.7,0.0,0.6,0.9956630811263217
0.6,0.7,0.7,0.0,0.7,1.0131485971206147
0.6,0.7,0.7,0.0,0.8,0.9956630811263217
0.6,0.7,0.7,0.0,0.9,1.0131959116738554
0.6,0.7,0.7,0.0,1.0,0.9920610570807562
0.6,0.7,0.7,0.1,0.0,0.9979327422579349
0.6,0.7,0.7,0.1,0.1,0.9818981317559866
0.6,0.7,0.7,0.1,0.2,0.9979327422579349
0.6,0.7,0.7,0.1,0.3,0.9814145607490224
0.6,0.0,0.8,0.4,0.4,0.8626409241824207
0.6,0.7,0.7,0.1,0.4,1.0092210416568494
0.6,0.7,0.7,0.1,0.5,0.9936701946333178
0.6,0.7,0.7,0.1,0.6,1.0092210416568494
0.6,0.7,0.7,0.1,0.7,0.9936701946333178
0.6,0.7,0.7,0.1,0.8,1.0092210416568494
0.6,0.7,0.7,0.1,0.9,0.9927028601479372
0.6,0.7,0.7,0.1,1.0,1.00488852588838
0.6,0.7,0.7,0.2,0.0,0.976666025137399
0.6,0.7,0.7,0.2,0.1,0.9979327422579347
0.6,0.7,0.7,0.2,0.2,0.9814145607490227
0.6,0.0,0.8,0.4,0.5,0.8579167412544599
0.6,0.7,0.7,0.2,0.3,0.9979327422579347
0.6,0.7,0.7,0.2,0.4,0.9850190030009837
0.6,0.7,0.7,0.2,0.5,1.0025045189952766
0.6,0.7,0.7,0.2,0.6,0.9927028601479372
0.6,0.7,0.7,0.2,0.7,1.0101883761422301
0.6,0.7,0.7,0.2,0.8,0.9927028601479372
0.6,0.7,0.7,0.2,0.9,1.0102356906954708
0.6,0.7,0.7,0.2,1.0,0.9891008361023716
0.6,0.7,0.7,0.3,0.0,0.9931842066463111
0.6,0.7,0.7,0.3,0.1,0.9771495961443628
0.6,0.0,0.8,0.4,0.6,0.8620253052547914
0.6,0.0,0.0,0.9,0.1,0.8597186529773941
0.6,0.7,0.7,0.3,0.2,0.9979327422579349
0.6,0.7,0.7,0.3,0.3,0.9814145607490224
0.6,0.7,0.7,0.3,0.4,1.001537184509896
0.6,0.7,0.7,0.3,0.5,0.9859863374863643
0.6,0.7,0.7,0.3,0.6,1.001537184509896
0.6,0.7,0.7,0.3,0.7,0.9936701946333178
0.6,0.7,0.7,0.3,0.8,1.0092210416568494
0.6,0.7,0.7,0.3,0.9,0.9927028601479372
0.6,0.7,0.7,0.3,1.0,1.00491190097636
0.6,0.7,0.7,0.4,0.0,0.8495637957599805
0.6,0.0,0.8,0.4,0.7,0.8579410712310914
0.6,0.7,0.7,0.4,0.1,0.8613421534330512
0.6,0.7,0.7,0.4,0.2,0.8543123313716046
0.6,0.7,0.7,0.4,0.3,0.866090689044675
0.6,0.7,0.7,0.4,0.4,0.8543123313716046
0.6,0.7,0.7,0.4,0.5,0.8706624657820168
0.6,0.7,0.7,0.4,0.6,0.8579167736235656
0.6,0.7,0.7,0.4,0.7,0.8706624657820168
0.6,0.7,0.7,0.4,0.8,0.8579167736235656
0.6,0.7,0.7,0.4,0.9,0.893730753539223
0.6,0.7,0.7,0.4,1.0,0.876722238139685
0.6,0.0,0.8,0.4,0.8,0.8620253052547914
0.6,0.7,0.7,0.5,0.0,0.8613421534330511
0.6,0.7,0.7,0.5,0.1,0.8500473667669448
0.6,0.7,0.7,0.5,0.2,0.8613421534330511
0.6,0.7,0.7,0.5,0.3,0.8543123313716044
0.6,0.7,0.7,0.5,0.4,0.8660906890446751
0.6,0.7,0.7,0.5,0.5,0.8543123313716044
0.6,0.7,0.7,0.5,0.6,0.8651233545592942
0.6,0.7,0.7,0.5,0.7,0.8543123313716044
0.6,0.7,0.7,0.5,0.8,0.8651233545592942
0.6,0.7,0.7,0.5,0.9,0.8533449968862237
0.6,0.0,0.8,0.4,0.9,0.8895686779164328
0.6,0.7,0.7,0.5,1.0,0.8653859906161464
0.6,0.7,0.7,0.6,0.0,0.8495637957599805
0.6,0.7,0.7,0.6,0.1,0.8613421534330512
0.6,0.7,0.7,0.6,0.2,0.8495637957599805
0.6,0.7,0.7,0.6,0.3,0.8613421534330512
0.6,0.7,0.7,0.6,0.4,0.8543123313716046
0.6,0.7,0.7,0.6,0.5,0.866090689044675
0.6,0.7,0.7,0.6,0.6,0.8533449968862237
0.6,0.7,0.7,0.6,0.7,0.866090689044675
0.6,0.7,0.7,0.6,0.8,0.8533449968862237
0.6,0.0,0.8,0.4,1.0,0.9001359008854961
0.6,0.7,0.7,0.6,0.9,0.8651925808827711
0.6,0.7,0.7,0.6,1.0,0.8543147495779998
0.6,0.7,0.7,0.7,0.0,0.8613421534330511
0.6,0.7,0.7,0.7,0.1,0.8500473667669448
0.6,0.7,0.7,0.7,0.2,0.8613421534330511
0.6,0.7,0.7,0.7,0.3,0.8495637957599806
0.6,0.7,0.7,0.7,0.4,0.8613421534330511
0.6,0.7,0.7,0.7,0.5,0.8543123313716044
0.6,0.7,0.7,0.7,0.6,0.8651233545592942
0.6,0.7,0.7,0.7,0.7,0.8543123313716044
0.6,0.0,0.8,0.5,0.0,0.8485964289054942
0.6,0.7,0.7,0.7,0.8,0.8651233545592942
0.6,0.7,0.7,0.7,0.9,0.8533449968862237
0.6,0.7,0.7,0.7,1.0,0.8644171928130219
0.6,0.7,0.7,0.8,0.0,0.8495637957599805
0.6,0.7,0.7,0.8,0.1,0.8613421534330512
0.6,0.7,0.7,0.8,0.2,0.8495637957599805
0.6,0.7,0.7,0.8,0.3,0.8613421534330512
0.6,0.7,0.7,0.8,0.4,0.8495637957599805
0.6,0.7,0.7,0.8,0.5,0.8613421534330512
0.6,0.7,0.7,0.8,0.6,0.8533449968862237
0.6,0.0,0.8,0.5,0.1,0.8500765582454277
0.6,0.7,0.7,0.8,0.7,0.866090689044675
0.6,0.7,0.7,0.8,0.8,0.8533449968862237
0.6,0.7,0.7,0.8,0.9,0.8651925808827711
0.6,0.7,0.7,0.8,1.0,0.8543147495779998
0.6,0.7,0.7,0.9,0.0,0.8613421534330511
0.6,0.7,0.7,0.9,0.1,0.8500473667669448
0.6,0.7,0.7,0.9,0.2,0.8613878168634057
0.6,0.7,0.7,0.9,0.3,0.8495637957599806
0.6,0.7,0.7,0.9,0.4,0.8613878168634057
0.6,0.7,0.7,0.9,0.5,0.8495637957599806
0.6,0.0,0.8,0.5,0.2,0.8485964289054942
0.6,0.7,0.7,0.9,0.6,0.860420482378025
0.6,0.7,0.7,0.9,0.7,0.8543123313716044
0.6,0.7,0.7,0.9,0.8,0.8642235952745042
0.6,0.7,0.7,0.9,0.9,0.8533449968862237
0.6,0.7,0.7,0.9,1.0,0.8613209978124318
0.6,0.7,0.7,1.0,0.0,0.8495637957599805
0.6,0.7,0.7,1.0,0.1,0.8613878168634058
0.6,0.7,0.7,1.0,0.2,0.8495637957599805
0.6,0.7,0.7,1.0,0.3,0.8613878168634058
0.6,0.7,0.7,1.0,0.4,0.8495637957599805
0.6,0.0,0.8,0.5,0.3,0.8538577593716709
0.6,0.7,0.7,1.0,0.5,0.8613878168634058
0.6,0.7,0.7,1.0,0.6,0.8485964612745999
0.6,0.7,0.7,1.0,0.7,0.8604423941482612
0.6,0.7,0.7,1.0,0.8,0.8533449968862237
0.6,0.7,0.7,1.0,0.9,0.8647166431647463
0.6,0.7,0.7,1.0,1.0,0.8533693268628552
0.6,0.7,0.8,0.0,0.0,1.000417025518295
0.6,0.7,0.8,0.0,0.1,0.9848583527343712
0.6,0.7,0.8,0.0,0.2,1.0081008826652484
0.6,0.7,0.8,0.0,0.3,0.9920586388743607
0.6,0.0,0.8,0.5,0.4,0.8533449645171183
0.6,0.7,0.8,0.0,0.4,1.0117053249172092
0.6,0.7,0.8,0.0,0.5,0.9966304156117024
0.6,0.7,0.8,0.0,0.6,1.0117053249172092
0.6,0.7,0.8,0.0,0.7,0.9966304156117024
0.6,0.7,0.8,0.0,0.8,1.0117053249172092
0.6,0.7,0.8,0.0,0.9,0.9956630811263217
0.6,0.7,0.8,0.0,1.0,1.0047525518661744
0.6,0.7,0.8,0.1,0.0,0.9814145607490227
0.6,0.7,0.8,0.1,0.1,0.99745680453991
0.6,0.7,0.8,0.1,0.2,0.9814145607490227
0.6,0.0,0.8,0.5,0.5,0.8574535285174498
0.6,0.0,0.0,0.9,0.2,0.8553556731396991
0.6,0.7,0.8,0.1,0.3,0.99745680453991
0.6,0.7,0.8,0.1,0.4,0.9927028601479372
0.6,0.7,0.8,0.1,0.5,1.0097124384242053
0.6,0.7,0.8,0.1,0.6,0.9927028601479372
0.6,0.7,0.8,0.1,0.7,1.0097124384242053
0.6,0.7,0.8,0.1,0.8,0.9927028601479372
0.6,0.7,0.8,0.1,0.9,1.0087451039388247
0.6,0.7,0.8,0.1,1.0,0.9881310834105955
0.6,0.7,0.8,0.2,0.0,0.9927082689282865
0.6,0.7,0.8,0.2,0.1,0.9818981317559866
0.6,0.0,0.8,0.5,0.6,0.8533692944937495
0.6,0.7,0.8,0.2,0.2,0.9974568045399103
0.6,0.7,0.8,0.2,0.3,0.9814145607490224
0.6,0.7,0.8,0.2,0.4,1.0010612467918711
0.6,0.7,0.8,0.2,0.5,0.9859863374863643
0.6,0.7,0.8,0.2,0.6,1.0087451039388247
0.6,0.7,0.8,0.2,0.7,0.9936701946333178
0.6,0.7,0.8,0.2,0.8,1.0087451039388247
0.6,0.7,0.8,0.2,0.9,0.9927028601479372
0.6,0.7,0.8,0.2,1.0,1.0017923308877899
0.6,0.7,0.8,0.3,0.0,0.976666025137399
0.6,0.0,0.8,0.5,0.7,0.8558744078861691
0.6,0.7,0.8,0.3,0.1,0.9927082689282862
0.6,0.7,0.8,0.3,0.2,0.9814145607490227
0.6,0.7,0.8,0.3,0.3,0.99745680453991
0.6,0.7,0.8,0.3,0.4,0.9850190030009837
0.6,0.7,0.8,0.3,0.5,1.0020285812772518
0.6,0.7,0.8,0.3,0.6,0.9850190030009837
0.6,0.7,0.8,0.3,0.7,1.0097124384242053
0.6,0.7,0.8,0.3,0.8,0.9927028601479372
0.6,0.7,0.8,0.3,0.9,1.0087451039388247
0.6,0.7,0.8,0.3,1.0,0.9881310834105955
0.6,0.0,0.8,0.5,0.8,0.8534149579241042
0.6,0.7,0.8,0.4,0.0,0.8608662157150263
0.6,0.7,0.8,0.4,0.1,0.8500473667669448
0.6,0.7,0.8,0.4,0.2,0.8656147513266502
0.6,0.7,0.8,0.4,0.3,0.8543123313716044
0.6,0.7,0.8,0.4,0.4,0.8656147513266502
0.6,0.7,0.8,0.4,0.5,0.8588841081089463
0.6,0.7,0.8,0.4,0.6,0.8692191935786112
0.6,0.7,0.8,0.4,0.7,0.8588841081089463
0.6,0.7,0.8,0.4,0.8,0.8692191935786112
0.6,0.7,0.8,0.4,0.9,0.8803242621852507
0.6,0.0,0.8,0.5,0.9,0.8644810089984393
0.6,0.7,0.8,0.4,1.0,0.8843419710163973
0.6,0.7,0.8,0.5,0.0,0.8495637957599805
0.6,0.7,0.8,0.5,0.1,0.8608662157150264
0.6,0.7,0.8,0.5,0.2,0.8495637957599805
0.6,0.7,0.8,0.5,0.3,0.8656147513266501
0.6,0.7,0.8,0.5,0.4,0.8543123313716046
0.6,0.7,0.8,0.5,0.5,0.8656147513266501
0.6,0.7,0.8,0.5,0.6,0.8533449968862237
0.6,0.7,0.8,0.5,0.7,0.8656147513266501
0.6,0.7,0.8,0.5,0.8,0.8533449968862237
0.6,0.0,0.8,0.5,1.0,0.8647380566862813
0.6,0.7,0.8,0.5,0.9,0.8646474168412693
0.6,0.7,0.8,0.5,1.0,0.8533449968862237
0.6,0.7,0.8,0.6,0.0,0.8608662157150263
0.6,0.7,0.8,0.6,0.1,0.8500473667669448
0.6,0.7,0.8,0.6,0.2,0.8608662157150263
0.6,0.7,0.8,0.6,0.3,0.8495637957599806
0.6,0.7,0.8,0.6,0.4,0.8656147513266502
0.6,0.7,0.8,0.6,0.5,0.8543123313716044
0.6,0.7,0.8,0.6,0.6,0.8646474168412693
0.6,0.7,0.8,0.6,0.7,0.8543123313716044
0.6,0.0,0.8,0.6,0.0,0.849109223760047
0.6,0.7,0.8,0.6,0.8,0.8646474168412693
0.6,0.7,0.8,0.6,0.9,0.8533449968862237
0.6,0.7,0.8,0.6,1.0,0.8644628562433765
0.6,0.7,0.8,0.7,0.0,0.8495637957599805
0.6,0.7,0.8,0.7,0.1,0.8608662157150264
0.6,0.7,0.8,0.7,0.2,0.8495637957599805
0.6,0.7,0.8,0.7,0.3,0.8608662157150264
0.6,0.7,0.8,0.7,0.4,0.8495637957599805
0.6,0.7,0.8,0.7,0.5,0.8656147513266501
0.6,0.7,0.8,0.7,0.6,0.8619515979984941
0.6,0.0,0.8,0.6,0.1,0.849563763390875
0.6,0.7,0.8,0.7,0.7,0.8656147513266501
0.6,0.7,0.8,0.7,0.8,0.8619515979984941
0.6,0.7,0.8,0.7,0.9,0.8637019941261248
0.6,0.7,0.8,0.7,1.0,0.8619515979984941
0.6,0.7,0.8,0.8,0.0,0.8608662157150263
0.6,0.7,0.8,0.8,0.1,0.8500473667669448
0.6,0.7,0.8,0.8,0.2,0.8608662157150263
0.6,0.7,0.8,0.8,0.3,0.8495637957599806
0.6,0.7,0.8,0.8,0.4,0.8608662157150263
0.6,0.7,0.8,0.8,0.5,0.8495637957599806
0.6,0.0,0.8,0.6,0.2,0.849109223760047
0.6,0.7,0.8,0.8,0.6,0.8646474168412693
0.6,0.7,0.8,0.8,0.7,0.8543123313716044
0.6,0.7,0.8,0.8,0.8,0.8646474168412693
0.6,0.7,0.8,0.8,0.9,0.8533449968862237
0.6,0.7,0.8,0.8,1.0,0.8613209978124318
0.6,0.7,0.8,0.9,0.0,0.8495637957599805
0.6,0.7,0.8,0.9,0.1,0.8608662157150264
0.6,0.7,0.8,0.9,0.2,0.8495637957599805
0.6,0.7,0.8,0.9,0.3,0.8608662157150264
0.6,0.7,0.8,0.9,0.4,0.8495637957599805
0.6,0.0,0.8,0.6,0.3,0.8485964289054942
0.6,0.7,0.8,0.9,0.5,0.8608662157150264
0.6,0.7,0.8,0.9,0.6,0.8485964612745999
0.6,0.7,0.8,0.9,0.7,0.8656147513266501
0.6,0.7,0.8,0.9,0.8,0.8533449968862237
0.6,0.7,0.8,0.9,0.9,0.8637019941261248
0.6,0.7,0.8,0.9,1.0,0.8533449968862237
0.6,0.7,0.8,1.0,0.0,0.8608662157150263
0.6,0.7,0.8,1.0,0.1,0.8500473667669448
0.6,0.7,0.8,1.0,0.2,0.8608662157150263
0.6,0.7,0.8,1.0,0.3,0.8495637957599806
0.6,0.0,0.8,0.6,0.4,0.8580691474450788
0.6,0.0,0.0,0.9,0.3,0.8548340719913196
0.6,0.7,0.8,1.0,0.4,0.8608662157150263
0.6,0.7,0.8,1.0,0.5,0.8495637957599806
0.6,0.7,0.8,1.0,0.6,0.8598988812296456
0.6,0.7,0.8,1.0,0.7,0.8495637957599806
0.6,0.7,0.8,1.0,0.8,0.8637019941261248
0.6,0.7,0.8,1.0,0.9,0.8533449968862237
0.6,0.7,0.8,1.0,1.0,0.8613209978124318
0.6,0.7,0.9,0.0,0.0,0.9843747817274072
0.6,0.7,0.9,0.0,0.1,1.0004170255182947
0.6,0.7,0.9,0.0,0.2,0.9920586388743607
0.6,0.0,0.8,0.6,0.5,0.8523995418019735
0.6,0.7,0.9,0.0,0.3,1.0081008826652484
0.6,0.7,0.9,0.0,0.4,0.9956630811263217
0.6,0.7,0.9,0.0,0.5,1.0126726594025899
0.6,0.7,0.9,0.0,0.6,0.9956630811263217
0.6,0.7,0.9,0.0,0.7,1.0126726594025899
0.6,0.7,0.9,0.0,0.8,0.9956630811263217
0.6,0.7,0.9,0.0,0.9,1.011694858946562
0.6,0.7,0.9,0.0,1.0,0.9910913043889801
0.6,0.7,0.9,0.1,0.0,0.9974463385692628
0.6,0.7,0.9,0.1,0.1,0.9818981317559866
0.6,0.0,0.8,0.6,0.6,0.8574535285174498
0.6,0.7,0.9,0.1,0.2,0.9974463385692628
0.6,0.7,0.9,0.1,0.3,0.9814145607490224
0.6,0.7,0.9,0.1,0.4,1.0087346379681772
0.6,0.7,0.9,0.1,0.5,0.9936701946333178
0.6,0.7,0.9,0.1,0.6,1.0087346379681772
0.6,0.7,0.9,0.1,0.7,0.9936701946333178
0.6,0.7,0.9,0.1,0.8,1.0087451039388247
0.6,0.7,0.9,0.1,0.9,0.9927028601479372
0.6,0.7,0.9,0.1,1.0,1.004173327201483
0.6,0.7,0.9,0.2,0.0,0.976666025137399
0.6,0.0,0.8,0.6,0.7,0.8533692944937495
0.6,0.7,0.9,0.2,0.1,0.99745680453991
0.6,0.7,0.9,0.2,0.2,0.9814145607490227
0.6,0.7,0.9,0.2,0.3,0.99745680453991
0.6,0.7,0.9,0.2,0.4,0.9850190030009837
