position,frequency,conjunction,adjectives_adverbs,score
1.0,0.9,0.3,0.0,0.554682565861
1.0,0.9,0.2,1.0,0.330767564267
1.0,0.9,0.2,0.9,0.325948743377
1.0,0.9,0.2,0.8,0.322114635446
1.0,0.9,0.2,0.7,0.302968259549
1.0,0.9,0.2,0.6,0.422687901407
1.0,0.9,0.2,0.5,0.422687901407
1.0,0.9,0.2,0.4,0.293635701338
1.0,0.9,0.2,0.3,0.31581861498
1.0,0.9,0.2,0.2,0.31581861498
1.0,0.9,0.2,0.1,0.483909377119
1.0,0.9,0.2,0.0,0.521245150106
1.0,0.9,0.1,1.0,0.251855319719
1.0,0.9,0.1,0.9,0.330767564267
1.0,0.9,0.1,0.8,0.325948743377
1.0,0.9,0.1,0.7,0.322114635446
1.0,0.9,0.1,0.6,0.302968259549
1.0,0.9,0.1,0.5,0.422687901407
1.0,0.9,0.1,0.4,0.422687901407
1.0,0.9,0.1,0.3,0.293635701338
1.0,0.9,0.1,0.2,0.31581861498
1.0,0.9,0.1,0.1,0.31581861498
1.0,0.9,0.1,0.0,0.483909377119
1.0,0.9,0.0,1.0,0.251855319719
1.0,0.9,0.0,0.9,0.251855319719
1.0,0.9,0.0,0.8,0.330767564267
1.0,0.9,0.0,0.7,0.325948743377
1.0,0.9,0.0,0.6,0.322114635446
1.0,0.9,0.0,0.5,0.302968259549
1.0,0.9,0.0,0.4,0.422687901407
1.0,0.9,0.0,0.3,0.422687901407
1.0,0.9,0.0,0.2,0.293635701338
1.0,0.9,0.0,0.1,0.31581861498
1.0,0.9,0.0,0.0,0.31581861498
1.0,0.8,1.0,0.9,0.48387827679
1.0,0.8,1.0,0.7,0.54738381043
1.0,0.8,1.0,0.5,0.407651778709
1.0,0.8,1.0,0.3,0.203407384665
1.0,0.8,1.0,0.1,0.202136263537
1.0,0.8,0.9,1.0,0.347681060251
1.0,0.8,0.9,0.9,0.48661086414
1.0,0.8,0.9,0.8,0.48387827679
1.0,0.8,0.9,0.7,0.57310471236
1.0,0.8,0.9,0.6,0.54738381043
1.0,0.8,0.9,0.5,0.479390160908
1.0,0.8,0.9,0.4,0.407651778709
1.0,0.8,0.9,0.3,0.167123077495
1.0,0.8,0.9,0.2,0.203407384665
1.0,0.8,0.9,0.1,0.202136263537
1.0,0.8,0.9,0.0,0.202136263537
1.0,0.8,0.8,0.9,0.347681060251
1.0,0.8,0.8,0.7,0.48387827679
1.0,0.8,0.8,0.5,0.54738381043
1.0,0.8,0.8,0.3,0.407651778709
1.0,0.8,0.8,0.1,0.203407384665
1.0,0.8,0.7,1.0,0.450402014253
1.0,0.8,0.7,0.9,0.325498146609
1.0,0.8,0.7,0.8,0.347681060251
1.0,0.8,0.7,0.7,0.48661086414
1.0,0.8,0.7,0.6,0.48387827679
1.0,0.8,0.7,0.5,0.57310471236
1.0,0.8,0.7,0.4,0.54738381043
1.0,0.8,0.7,0.3,0.479390160908
1.0,0.8,0.7,0.2,0.462508513954
1.0,0.8,0.7,0.1,0.167123077495
1.0,0.8,0.7,0.0,0.203407384665
1.0,0.8,0.6,0.9,0.450402014253
1.0,0.8,0.6,0.7,0.347681060251
1.0,0.8,0.6,0.5,0.48387827679
1.0,0.8,0.6,0.3,0.54738381043
1.0,0.8,0.6,0.1,0.407651778709
1.0,0.8,0.5,1.0,0.33483070482
1.0,0.8,0.5,0.9,0.454550346678
1.0,0.8,0.5,0.8,0.492006269544
1.0,0.8,0.5,0.7,0.325498146609
1.0,0.8,0.5,0.6,0.347681060251
1.0,0.8,0.5,0.5,0.48661086414
1.0,0.8,0.5,0.4,0.48387827679
1.0,0.8,0.5,0.3,0.57310471236
1.0,0.8,0.5,0.2,0.54738381043
1.0,0.8,0.5,0.1,0.479390160908
1.0,0.8,0.5,0.0,0.407651778709
1.0,0.8,0.4,0.9,0.33483070482
1.0,0.8,0.4,0.7,0.492006269544
1.0,0.8,0.4,0.5,0.347681060251
1.0,0.8,0.4,0.3,0.48387827679
1.0,0.8,0.4,0.1,0.54738381043
1.0,0.8,0.3,1.0,0.357811188648
1.0,0.8,0.3,0.9,0.357811188648
1.0,0.8,0.3,0.8,0.33483070482
1.0,0.8,0.3,0.7,0.454550346678
1.0,0.8,0.3,0.6,0.492006269544
1.0,0.8,0.3,0.5,0.325498146609
1.0,0.8,0.3,0.4,0.347681060251
1.0,0.8,0.3,0.3,0.48661086414
1.0,0.8,0.3,0.2,0.48387827679
1.0,0.8,0.3,0.1,0.57310471236
1.0,0.8,0.3,0.0,0.54738381043
1.0,0.8,0.2,0.9,0.357811188648
1.0,0.8,0.2,0.7,0.33483070482
1.0,0.8,0.2,0.5,0.492006269544
1.0,0.8,0.2,0.3,0.347681060251
1.0,0.8,0.2,0.1,0.48387827679
1.0,0.8,0.1,1.0,0.28371776499
1.0,0.8,0.1,0.9,0.362630009538
1.0,0.8,0.1,0.8,0.357811188648
1.0,0.8,0.1,0.7,0.357811188648
1.0,0.8,0.1,0.6,0.33483070482
1.0,0.8,0.1,0.5,0.454550346678
1.0,0.8,0.1,0.4,0.450402014253
1.0,0.8,0.1,0.3,0.325498146609
1.0,0.8,0.1,0.2,0.347681060251
1.0,0.8,0.1,0.1,0.48661086414
1.0,0.8,0.1,0.0,0.48387827679
1.0,0.8,0.0,0.9,0.28371776499
1.0,0.8,0.0,0.7,0.357811188648
1.0,0.8,0.0,0.5,0.33483070482
1.0,0.8,0.0,0.3,0.492006269544
1.0,0.8,0.0,0.1,0.347681060251
1.0,0.7,1.0,1.0,0.738652405792
1.0,0.7,1.0,0.9,0.836615922221
1.0,0.7,1.0,0.8,0.818072321025
1.0,0.7,1.0,0.7,0.782353547637
1.0,0.7,1.0,0.6,0.395719799452
1.0,0.7,1.0,0.5,0.167123077495
1.0,0.7,1.0,0.4,0.203407384665
1.0,0.7,1.0,0.3,0.251436495507
1.0,0.7,1.0,0.2,0.251436495507
1.0,0.7,1.0,0.1,0.251436495507
1.0,0.7,1.0,0.0,0.251436495507
1.0,0.7,0.9,1.0,0.600468751399
1.0,0.7,0.9,0.9,0.738652405792
1.0,0.7,0.9,0.8,0.836615922221
1.0,0.7,0.9,0.7,0.818072321025
1.0,0.7,0.9,0.6,0.782353547637
1.0,0.7,0.9,0.5,0.395719799452
1.0,0.7,0.9,0.4,0.167123077495
1.0,0.7,0.9,0.3,0.203407384665
1.0,0.7,0.9,0.2,0.251436495507
1.0,0.7,0.9,0.1,0.251436495507
1.0,0.7,0.9,0.0,0.251436495507
1.0,0.7,0.8,1.0,0.578285837757
1.0,0.7,0.8,0.9,0.600468751399
1.0,0.7,0.8,0.8,0.738652405792
1.0,0.7,0.8,0.7,0.836615922221
1.0,0.7,0.8,0.6,0.818072321025
1.0,0.7,0.8,0.5,0.782353547637
1.0,0.7,0.8,0.4,0.395719799452
1.0,0.7,0.8,0.3,0.167123077495
1.0,0.7,0.8,0.2,0.203407384665
1.0,0.7,0.8,0.1,0.251436495507
1.0,0.7,0.8,0.0,0.251436495507
1.0,0.7,0.7,1.0,0.703189705401
1.0,0.7,0.7,0.9,0.578285837757
1.0,0.7,0.7,0.8,0.600468751399
1.0,0.7,0.7,0.7,0.738652405792
1.0,0.7,0.7,0.6,0.836615922221
1.0,0.7,0.7,0.5,0.818072321025
1.0,0.7,0.7,0.4,0.782353547637
1.0,0.7,0.7,0.3,0.395719799452
1.0,0.7,0.7,0.2,0.167123077495
1.0,0.7,0.7,0.1,0.203407384665
1.0,0.7,0.7,0.0,0.251436495507
1.0,0.7,0.6,1.0,0.667677420328
1.0,0.7,0.6,0.9,0.703189705401
1.0,0.7,0.6,0.8,0.578285837757
1.0,0.7,0.6,0.7,0.600468751399
1.0,0.7,0.6,0.6,0.738652405792
1.0,0.7,0.6,0.5,0.836615922221
1.0,0.7,0.6,0.4,0.818072321025
1.0,0.7,0.6,0.3,0.782353547637
1.0,0.7,0.6,0.2,0.395719799452
1.0,0.7,0.6,0.1,0.167123077495
1.0,0.7,0.6,0.0,0.203407384665
1.0,0.7,0.5,1.0,0.635553626648
1.0,0.7,0.5,0.9,0.667677420328
1.0,0.7,0.5,0.8,0.703189705401
1.0,0.7,0.5,0.7,0.578285837757
1.0,0.7,0.5,0.6,0.600468751399
1.0,0.7,0.5,0.5,0.738652405792
1.0,0.7,0.5,0.4,0.836615922221
1.0,0.7,0.5,0.3,0.818072321025
1.0,0.7,0.5,0.2,0.782353547637
1.0,0.7,0.5,0.1,0.395719799452
1.0,0.7,0.5,0.0,0.167123077495
1.0,0.7,0.4,1.0,0.610598879796
1.0,0.7,0.4,0.9,0.635553626648
1.0,0.7,0.4,0.8,0.667677420328
1.0,0.7,0.4,0.7,0.703189705401
1.0,0.7,0.4,0.6,0.578285837757
1.0,0.7,0.4,0.5,0.600468751399
1.0,0.7,0.4,0.4,0.738652405792
1.0,0.7,0.4,0.3,0.836615922221
1.0,0.7,0.4,0.2,0.818072321025
1.0,0.7,0.4,0.1,0.782353547637
1.0,0.7,0.4,0.0,0.395719799452
1.0,0.7,0.3,1.0,0.610598879796
1.0,0.7,0.3,0.9,0.610598879796
1.0,0.7,0.3,0.8,0.635553626648
1.0,0.7,0.3,0.7,0.667677420328
1.0,0.7,0.3,0.6,0.703189705401
1.0,0.7,0.3,0.5,0.578285837757
1.0,0.7,0.3,0.4,0.600468751399
1.0,0.7,0.3,0.3,0.738652405792
1.0,0.7,0.3,0.2,0.836615922221
1.0,0.7,0.3,0.1,0.818072321025
1.0,0.7,0.3,0.0,0.782353547637
1.0,0.7,0.2,1.0,0.615417700686
1.0,0.7,0.2,0.9,0.610598879796
1.0,0.7,0.2,0.8,0.610598879796
1.0,0.7,0.2,0.7,0.635553626648
1.0,0.7,0.2,0.6,0.667677420328
1.0,0.7,0.2,0.5,0.703189705401
1.0,0.7,0.2,0.4,0.578285837757
1.0,0.7,0.2,0.3,0.600468751399
1.0,0.7,0.2,0.2,0.738652405792
1.0,0.7,0.2,0.1,0.836615922221
1.0,0.7,0.2,0.0,0.818072321025
1.0,0.7,0.1,1.0,0.536505456138
1.0,0.7,0.1,0.9,0.615417700686
1.0,0.7,0.1,0.8,0.610598879796
1.0,0.7,0.1,0.7,0.610598879796
1.0,0.7,0.1,0.6,0.635553626648
1.0,0.7,0.1,0.5,0.667677420328
1.0,0.7,0.1,0.4,0.703189705401
1.0,0.7,0.1,0.3,0.578285837757
1.0,0.7,0.1,0.2,0.600468751399
1.0,0.7,0.1,0.1,0.738652405792
1.0,0.7,0.1,0.0,0.836615922221
1.0,0.7,0.0,1.0,0.536505456138
1.0,0.7,0.0,0.9,0.536505456138
1.0,0.7,0.0,0.8,0.615417700686
1.0,0.7,0.0,0.7,0.610598879796
1.0,0.7,0.0,0.6,0.610598879796
1.0,0.7,0.0,0.5,0.635553626648
1.0,0.7,0.0,0.4,0.667677420328
1.0,0.7,0.0,0.3,0.703189705401
1.0,0.7,0.0,0.2,0.578285837757
1.0,0.7,0.0,0.1,0.600468751399
1.0,0.7,0.0,0.0,0.738652405792
1.0,0.6,1.0,0.9,0.774925116223
1.0,0.6,1.0,0.7,0.42635661792
1.0,0.6,1.0,0.5,0.217251163469
1.0,0.6,1.0,0.3,0.265280274311
1.0,0.6,1.0,0.1,0.265280274311
1.0,0.6,0.9,1.0,0.609949685127
1.0,0.6,0.9,0.9,0.843722972648
1.0,0.6,0.9,0.8,0.774925116223
1.0,0.6,0.9,0.7,0.808206316849
1.0,0.6,0.9,0.6,0.42635661792
1.0,0.6,0.9,0.5,0.180966856299
1.0,0.6,0.9,0.4,0.217251163469
1.0,0.6,0.9,0.3,0.265280274311
1.0,0.6,0.9,0.2,0.265280274311
1.0,0.6,0.9,0.1,0.265280274311
1.0,0.6,0.9,0.0,0.265280274311
1.0,0.6,0.8,0.9,0.609949685127
1.0,0.6,0.8,0.7,0.774925116223
1.0,0.6,0.8,0.5,0.42635661792
1.0,0.6,0.8,0.3,0.217251163469
1.0,0.6,0.8,0.1,0.265280274311
1.0,0.6,0.7,1.0,0.703189705401
1.0,0.6,0.7,0.9,0.578285837757
1.0,0.6,0.7,0.8,0.609949685127
1.0,0.6,0.7,0.7,0.843722972648
1.0,0.6,0.7,0.6,0.774925116223
1.0,0.6,0.7,0.5,0.808206316849
1.0,0.6,0.7,0.4,0.42635661792
1.0,0.6,0.7,0.3,0.180966856299
1.0,0.6,0.7,0.2,0.217251163469
1.0,0.6,0.7,0.1,0.265280274311
1.0,0.6,0.7,0.0,0.265280274311
1.0,0.6,0.6,0.9,0.703189705401
1.0,0.6,0.6,0.7,0.609949685127
1.0,0.6,0.6,0.5,0.774925116223
1.0,0.6,0.6,0.3,0.42635661792
1.0,0.6,0.6,0.1,0.217251163469
1.0,0.6,0.5,1.0,0.639387734579
1.0,0.6,0.5,0.9,0.65371930909
1.0,0.6,0.5,0.8,0.703189705401
1.0,0.6,0.5,0.7,0.578285837757
1.0,0.6,0.5,0.6,0.609949685127
1.0,0.6,0.5,0.5,0.843722972648
1.0,0.6,0.5,0.4,0.774925116223
1.0,0.6,0.5,0.3,0.808206316849
1.0,0.6,0.5,0.2,0.42635661792
1.0,0.6,0.5,0.1,0.180966856299
1.0,0.6,0.5,0.0,0.217251163469
1.0,0.6,0.4,0.9,0.639387734579
1.0,0.6,0.4,0.7,0.703189705401
1.0,0.6,0.4,0.5,0.609949685127
1.0,0.6,0.4,0.3,0.774925116223
1.0,0.6,0.4,0.1,0.42635661792
1.0,0.6,0.3,1.0,0.610598879796
1.0,0.6,0.3,0.9,0.610598879796
1.0,0.6,0.3,0.8,0.639387734579
1.0,0.6,0.3,0.7,0.65371930909
1.0,0.6,0.3,0.6,0.703189705401
1.0,0.6,0.3,0.5,0.578285837757
1.0,0.6,0.3,0.4,0.609949685127
1.0,0.6,0.3,0.3,0.843722972648
1.0,0.6,0.3,0.2,0.774925116223
1.0,0.6,0.3,0.1,0.808206316849
1.0,0.6,0.3,0.0,0.42635661792
1.0,0.6,0.2,0.9,0.610598879796
1.0,0.6,0.2,0.7,0.639387734579
1.0,0.6,0.2,0.5,0.703189705401
1.0,0.6,0.2,0.3,0.609949685127
1.0,0.6,0.2,0.1,0.774925116223
1.0,0.6,0.1,1.0,0.536505456138
1.0,0.6,0.1,0.9,0.615417700686
1.0,0.6,0.1,0.8,0.610598879796
1.0,0.6,0.1,0.7,0.610598879796
1.0,0.6,0.1,0.6,0.639387734579
1.0,0.6,0.1,0.5,0.65371930909
1.0,0.6,0.1,0.4,0.703189705401
1.0,0.6,0.1,0.3,0.578285837757
1.0,0.6,0.1,0.2,0.609949685127
1.0,0.6,0.1,0.1,0.843722972648
1.0,0.6,0.1,0.0,0.774925116223
1.0,0.6,0.0,0.9,0.536505456138
1.0,0.6,0.0,0.7,0.610598879796
1.0,0.6,0.0,0.5,0.639387734579
1.0,0.6,0.0,0.3,0.703189705401
1.0,0.6,0.0,0.1,0.609949685127
1.0,0.5,1.0,0.9,0.817678745925
1.0,0.5,1.0,0.8,0.82105410164
1.0,0.5,1.0,0.7,0.247058644329
1.0,0.5,1.0,0.6,0.257271322922
1.0,0.5,1.0,0.4,0.305300433764
1.0,0.5,1.0,0.3,0.305300433764
1.0,0.5,1.0,0.2,0.305300433764
1.0,0.5,1.0,0.1,0.305300433764
1.0,0.5,0.9,1.0,0.700314027526
1.0,0.5,0.9,0.9,0.755216367695
1.0,0.5,0.9,0.8,0.817678745925
1.0,0.5,0.9,0.7,0.82105410164
1.0,0.5,0.9,0.6,0.247058644329
1.0,0.5,0.9,0.5,0.257271322922
1.0,0.5,0.9,0.4,0.305300433764
1.0,0.5,0.9,0.3,0.305300433764
1.0,0.5,0.9,0.2,0.305300433764
1.0,0.5,0.9,0.1,0.305300433764
1.0,0.5,0.9,0.0,0.305300433764
1.0,0.5,0.8,1.0,0.651026012605
1.0,0.5,0.8,0.9,0.815017113216
1.0,0.5,0.8,0.8,0.755216367695
1.0,0.5,0.8,0.7,0.817678745925
1.0,0.5,0.8,0.6,0.82105410164
1.0,0.5,0.8,0.5,0.247058644329
1.0,0.5,0.8,0.4,0.257271322922
1.0,0.5,0.8,0.3,0.305300433764
1.0,0.5,0.8,0.2,0.305300433764
1.0,0.5,0.8,0.1,0.305300433764
1.0,0.5,0.8,0.0,0.305300433764
1.0,0.5,0.7,1.0,0.77592988025
1.0,0.5,0.7,0.9,0.651026012605
1.0,0.5,0.7,0.8,0.700314027526
1.0,0.5,0.7,0.7,0.755216367695
1.0,0.5,0.7,0.6,0.817678745925
1.0,0.5,0.7,0.5,0.82105410164
1.0,0.5,0.7,0.4,0.247058644329
1.0,0.5,0.7,0.3,0.257271322922
1.0,0.5,0.7,0.2,0.305300433764
1.0,0.5,0.7,0.1,0.305300433764
1.0,0.5,0.7,0.0,0.305300433764
1.0,0.5,0.6,1.0,0.788320389883
1.0,0.5,0.6,0.9,0.77592988025
1.0,0.5,0.6,0.8,0.651026012605
1.0,0.5,0.6,0.7,0.815017113216
1.0,0.5,0.6,0.6,0.755216367695
1.0,0.5,0.6,0.5,0.817678745925
1.0,0.5,0.6,0.4,0.804795542638
1.0,0.5,0.6,0.3,0.247058644329
1.0,0.5,0.6,0.2,0.257271322922
1.0,0.5,0.6,0.1,0.305300433764
1.0,0.5,0.6,0.0,0.305300433764
1.0,0.5,0.5,0.9,0.788320389883
1.0,0.5,0.5,0.8,0.77592988025
1.0,0.5,0.5,0.7,0.651026012605
1.0,0.5,0.5,0.6,0.815017113216
1.0,0.5,0.5,0.4,0.817678745925
1.0,0.5,0.5,0.3,0.82105410164
1.0,0.5,0.5,0.2,0.247058644329
1.0,0.5,0.5,0.1,0.257271322922
1.0,0.5,0.4,1.0,0.741365852658
1.0,0.5,0.4,0.9,0.770154707441
1.0,0.5,0.4,0.8,0.788320389883
1.0,0.5,0.4,0.7,0.77592988025
1.0,0.5,0.4,0.6,0.651026012605
1.0,0.5,0.4,0.5,0.815017113216
1.0,0.5,0.4,0.4,0.755216367695
1.0,0.5,0.4,0.3,0.817678745925
1.0,0.5,0.4,0.2,0.804795542638
1.0,0.5,0.4,0.1,0.247058644329
1.0,0.5,0.4,0.0,0.257271322922
1.0,0.5,0.3,1.0,0.741365852658
1.0,0.5,0.3,0.9,0.741365852658
1.0,0.5,0.3,0.8,0.770154707441
1.0,0.5,0.3,0.7,0.788320389883
1.0,0.5,0.3,0.6,0.77592988025
1.0,0.5,0.3,0.5,0.651026012605
1.0,0.5,0.3,0.4,0.700314027526
1.0,0.5,0.3,0.3,0.755216367695
1.0,0.5,0.3,0.2,0.817678745925
1.0,0.5,0.3,0.1,0.82105410164
1.0,0.5,0.3,0.0,0.247058644329
1.0,0.5,0.2,1.0,0.746184673548
1.0,0.5,0.2,0.9,0.741365852658
1.0,0.5,0.2,0.8,0.741365852658
1.0,0.5,0.2,0.7,0.770154707441
1.0,0.5,0.2,0.6,0.788320389883
1.0,0.5,0.2,0.5,0.77592988025
1.0,0.5,0.2,0.4,0.651026012605
1.0,0.5,0.2,0.3,0.815017113216
1.0,0.5,0.2,0.2,0.755216367695
1.0,0.5,0.2,0.1,0.817678745925
1.0,0.5,0.2,0.0,0.82105410164
1.0,0.5,0.1,1.0,0.667272429
1.0,0.5,0.1,0.9,0.746184673548
1.0,0.5,0.1,0.8,0.741365852658
1.0,0.5,0.1,0.7,0.741365852658
1.0,0.5,0.1,0.6,0.770154707441
1.0,0.5,0.1,0.5,0.788320389883
1.0,0.5,0.1,0.4,0.77592988025
1.0,0.5,0.1,0.3,0.651026012605
1.0,0.5,0.1,0.2,0.700314027526
1.0,0.5,0.1,0.1,0.755216367695
1.0,0.5,0.1,0.0,0.817678745925
1.0,0.5,0.0,0.9,0.667272429
1.0,0.5,0.0,0.8,0.746184673548
1.0,0.5,0.0,0.7,0.741365852658
1.0,0.5,0.0,0.6,0.741365852658
1.0,0.5,0.0,0.4,0.788320389883
1.0,0.5,0.0,0.3,0.77592988025
1.0,0.5,0.0,0.2,0.651026012605
1.0,0.5,0.0,0.1,0.815017113216
1.0,0.4,1.0,0.9,0.68008810895
1.0,0.4,1.0,0.7,0.244584473813
1.0,0.4,1.0,0.5,0.292613584655
