position,frequency,conjunction,adjectives_adverbs,score
0.0,0.3,0.4,0.1,0.977188485826
0.1,0.4,0.3,0.0,0.529904372121
0.2,0.8,0.3,0.8,0.392773518721
0.1,0.4,1.0,0.0,0.480563186412
0.2,0.0,0.8,0.3,0.681161286956
0.1,0.3,0.5,0.7,0.477796864728
0.1,0.3,0.7,0.7,0.105027778544
0.1,0.5,0.6,0.8,0.514543126889
0.1,0.2,0.2,0.6,0.314996387031
0.0,0.1,0.8,0.3,0.347672912137
0.1,0.3,0.1,0.9,0.21049174247
0.3,0.4,0.4,0.9,0.744941375552
0.1,0.8,0.6,0.5,0.813987592201
0.7,0.6,0.8,1.0,0.563422708096
0.3,0.3,0.1,0.2,0.786575765688
0.9,0.3,0.6,0.8,0.78742211688
0.4,0.2,0.3,0.8,0.770585717734
0.1,0.3,0.0,0.0,0.40133590803
0.1,0.5,0.4,0.1,0.414823885413
0.1,0.6,0.1,0.4,0.747090917766
0.5,0.6,0.7,0.6,0.808496422517
0.4,0.5,0.0,0.2,0.769581731102
0.1,0.3,0.3,0.8,0.0787234850001
0.0,0.2,0.5,0.7,0.72417610208
0.1,1.0,0.6,0.7,0.310250013449
0.2,0.1,0.9,0.7,0.701424519578
0.1,0.4,0.7,0.7,0.330553772402
0.2,1.0,0.6,0.1,0.450694598083
0.1,0.2,0.5,0.9,0.314996387031
0.3,0.1,0.9,0.9,0.624374368541
0.2,0.5,0.6,0.6,0.552454642941
0.7,0.6,0.9,0.1,0.984906183472
0.0,0.1,0.9,0.0,0.977188485826
0.1,0.2,0.4,0.2,0.459758519847
0.1,0.7,0.2,1.0,0.281548258086
0.1,0.8,0.2,0.7,0.387863715792
0.1,0.5,0.9,0.6,0.414823885413
0.5,0.3,0.1,1.0,0.770052354561
0.0,0.9,0.5,0.0,0.848104897029
0.1,0.6,0.4,0.4,0.368359388289
0.3,0.7,0.4,0.8,0.760556380064
0.2,0.0,0.1,0.3,0.298959808436
0.1,0.7,0.6,0.4,0.337790676913
1.0,0.5,0.6,0.6,0.858207637617
0.6,0.5,0.3,0.2,0.496843470011
0.4,0.2,0.3,1.0,0.770052354561
0.2,0.6,0.5,0.4,0.825804609732
0.1,0.4,1.0,0.1,0.285720656267
0.1,0.2,0.9,0.3,0.227405920471
0.3,0.4,0.5,0.0,0.527839332056
0.5,1.0,0.7,0.9,0.792243950783
0.1,0.2,0.7,0.6,0.828443961649
0.0,0.2,0.8,0.9,0.732520524913
0.1,0.4,0.0,1.0,0.344808895464
0.1,0.3,0.5,0.8,0.0787234850001
0.1,0.4,0.5,0.4,0.286449421652
0.1,0.9,0.3,0.9,0.732520524913
0.7,0.0,0.6,0.2,0.957178032816
0.0,0.1,1.0,0.1,0.977188485826
0.1,0.3,0.1,1.0,0.329248189204
0.1,0.5,0.4,0.2,0.836703901369
0.4,0.7,0.8,0.4,0.846734474984
0.6,0.5,0.3,0.4,0.57245591285
0.1,0.2,0.2,0.7,0.735382987299
0.2,0.0,0.8,0.7,0.417657586446
0.3,0.5,0.9,0.4,0.98167145766
0.5,0.0,0.1,0.1,0.951256058715
0.0,0.4,0.2,0.1,0.809582902471
0.1,0.7,1.0,0.0,0.544989241879
0.1,0.8,1.0,0.7,0.420357382952
0.1,0.3,0.0,0.1,0.382977464897
0.2,1.0,0.6,0.5,0.818598861966
0.1,0.3,0.9,0.9,0.262023374676
0.1,0.7,0.3,0.0,0.401294945753
0.1,0.3,0.3,0.9,0.726786454474
0.0,0.5,0.8,0.5,0.848104897029
0.1,0.5,0.1,0.7,0.4661232653
0.1,0.5,0.9,0.7,0.836703901369
1.0,0.5,0.7,0.1,0.984443756764
0.1,0.6,0.4,0.5,0.77980876799
0.1,0.7,0.6,0.5,0.384524041612
0.3,0.0,0.8,1.0,0.745162420029
0.2,0.1,0.9,0.9,0.589542182015
0.0,0.2,1.0,0.5,0.977188485826
0.1,0.2,0.5,1.0,0.390474068186
0.1,0.8,0.6,0.7,0.77980876799
0.1,0.2,0.4,0.3,0.587207149211
0.1,0.6,1.0,0.8,0.369840227048
0.1,0.6,0.7,0.6,0.535839346631
0.0,0.2,0.3,0.8,0.312386034636
0.1,0.9,0.3,1.0,0.292518996672
0.1,0.5,0.6,1.0,0.376007753228
0.5,0.0,0.1,0.3,0.392656491772
0.1,0.4,1.0,0.2,0.41945223885
0.2,0.8,0.4,0.3,0.439795306446
0.2,0.0,0.8,0.9,0.315530831195
0.2,0.6,0.5,0.6,0.504452636292
0.1,0.4,0.3,0.2,0.825804609732
0.2,0.9,0.5,0.1,0.848638260203
0.1,0.4,0.1,0.0,0.825804609732
0.1,0.2,0.9,0.4,0.684643826137
0.1,0.8,1.0,0.8,0.412615057965
0.1,0.3,0.7,0.9,0.477796864728
0.0,0.0,0.2,0.9,0.376005077213
0.0,0.1,0.9,0.3,0.265105797069
0.1,0.3,0.5,0.9,0.149086853672
0.4,0.5,0.0,0.8,0.739481536766
0.1,0.2,0.7,0.7,0.373038800657
0.1,0.8,0.2,0.9,0.385976499713
0.5,0.3,0.2,0.5,0.800152548897
0.1,0.9,0.8,0.4,0.546738638268
0.2,0.3,0.3,0.9,0.744941375552
0.1,0.7,0.3,0.1,0.535839346631
0.7,0.6,1.0,0.0,0.700959652095
0.1,0.3,0.2,0.0,0.857453579492
0.2,1.0,0.6,0.9,0.493903695995
1.0,0.5,0.7,0.7,0.858207637617
0.4,0.7,0.8,0.8,0.802321496687
0.1,0.4,0.7,0.9,0.330979995691
0.1,0.7,0.6,0.6,0.550757286706
0.1,1.0,0.6,1.0,0.732520524913
0.0,0.1,0.5,0.9,0.0684233079392
0.1,0.2,0.2,0.8,0.0550714184072
0.6,0.5,0.3,1.0,0.750336889965
0.1,0.3,0.0,0.2,0.400176902358
0.3,0.0,0.9,0.1,0.957178032816
0.3,0.4,0.5,0.4,0.808496422517
0.1,0.3,0.3,1.0,0.314996387031
0.2,0.0,0.9,0.0,0.957178032816
1.0,0.5,0.7,0.9,0.779672744678
0.1,0.6,1.0,0.9,0.535839346631
0.8,0.4,0.1,0.6,0.800152548897
0.7,0.6,1.0,0.2,0.700959652095
0.1,0.6,0.7,0.7,0.368359388289
0.2,0.5,0.6,1.0,0.439267341775
0.5,0.6,0.8,0.5,0.854025264533
0.5,0.3,0.2,0.7,0.774855933526
0.2,0.0,0.1,0.6,0.722545793864
0.4,0.5,0.0,1.0,0.739481536766
0.0,0.1,0.9,0.6,0.977188485826
0.1,0.5,0.7,0.0,0.394102175291
0.9,0.3,0.8,0.5,0.980839555274
0.3,0.9,0.1,0.5,0.774508206714
0.1,0.2,0.6,0.0,0.42534431356
0.1,0.4,1.0,0.3,0.315328410191
0.2,0.1,1.0,0.0,0.503542345998
0.3,0.7,0.5,0.3,0.836703901369
0.0,0.2,0.4,0.5,0.732520524913
0.1,0.2,0.4,0.4,0.373038800657
0.5,0.0,0.1,0.7,0.732703997518
0.1,0.4,0.3,0.3,0.163919104696
0.2,0.6,0.5,0.8,0.760556380064
0.7,0.0,0.7,0.2,0.957178032816
0.2,0.2,0.7,0.4,0.527839332056
0.1,0.4,0.5,0.6,0.195020575505
0.0,0.2,0.0,0.9,0.72417610208
0.1,0.4,0.1,0.1,0.374231000793
0.1,1.0,0.7,0.0,0.422085770852
0.1,1.0,0.2,0.2,0.790532389025
0.5,0.6,0.8,0.7,0.808496422517
0.1,0.3,0.7,1.0,0.28927888267
0.1,0.2,0.9,0.5,0.327358645916
0.2,1.0,0.7,0.1,0.82474526196
0.8,0.4,0.1,1.0,0.770585717734
0.1,0.9,0.4,0.1,0.386867472977
0.6,0.5,0.4,0.3,0.575129184956
0.1,0.2,0.7,0.8,0.190697904246
1.0,0.5,0.8,0.4,0.979445077986
0.1,0.5,0.9,0.9,0.517331261942
0.1,0.4,0.7,1.0,0.737285881923
0.0,0.2,0.6,0.5,0.848104897029
0.1,0.3,0.2,0.1,0.400748820747
0.2,0.3,0.4,0.0,0.980839976706
0.1,0.6,1.0,1.0,0.368359388289
0.2,0.7,0.5,0.1,0.830494739654
0.5,0.0,0.1,0.9,0.383445671611
0.1,0.3,1.0,0.0,0.402364241352
0.8,0.4,0.2,0.3,0.809422529229
0.1,0.8,1.0,1.0,0.273415333787
0.1,0.3,0.0,0.3,0.28927888267
0.1,0.3,0.4,0.0,0.435599102833
0.1,0.2,0.2,0.9,0.727038564465
0.7,0.6,1.0,0.8,0.839587962303
0.1,0.5,0.7,0.1,0.650578775347
0.6,0.5,0.4,0.5,0.760247991396
0.0,0.2,0.7,0.9,0.72417610208
0.1,0.7,1.0,0.3,0.446916602708
0.1,0.8,0.3,0.0,0.535839346631
0.2,0.5,0.7,0.1,0.979015832988
0.2,0.3,1.0,1.0,0.800053658287
0.1,1.0,0.7,0.1,0.450694598083
0.1,0.4,1.0,0.4,0.480563186412
0.1,0.6,0.1,0.8,0.505507554088
0.2,0.0,0.9,0.2,0.485513082479
0.2,0.9,0.5,0.5,0.800090777278
0.1,0.7,0.3,0.3,0.800090777278
0.3,0.1,1.0,0.7,0.980839555274
0.2,0.4,0.9,1.0,0.40966007437
0.1,0.4,0.3,0.4,0.493903695995
0.1,0.2,0.6,0.1,0.232759271184
0.1,0.7,0.6,0.8,0.52007794694
0.4,0.2,0.5,0.4,0.944942257667
0.1,0.4,0.5,0.7,0.321421607438
1.0,0.5,0.8,1.0,0.779672744678
0.1,0.2,0.4,0.5,0.443537557566
0.2,1.0,0.7,0.3,0.836703901369
0.7,0.0,0.7,0.9,0.78616291298
0.0,0.9,0.5,0.2,0.555095713376
0.1,0.6,0.4,0.8,0.348857240659
0.9,0.3,0.9,0.7,0.975584976575
0.5,0.3,0.3,0.2,0.935239490707
0.1,0.3,0.8,0.0,0.982601457367
0.1,0.5,0.9,1.0,0.357635767254
0.1,0.7,0.0,0.0,0.423555060157
0.1,0.3,0.6,0.0,0.687828336037
0.3,0.3,0.2,0.1,0.823674618087
0.1,0.9,0.0,0.0,0.790532389025
0.0,0.1,0.8,0.6,0.279873687342
0.1,0.2,0.9,0.6,0.225168497627
0.3,0.7,0.5,0.7,0.54860228209
0.4,0.0,0.1,0.4,0.745162420029
0.1,0.2,0.7,0.9,0.224884436984
0.9,0.3,0.9,1.0,0.842849653682
0.0,0.2,0.2,0.1,0.38231181358
0.1,0.3,0.2,0.2,0.295547465593
0.6,0.5,0.4,0.9,0.779903721127
0.1,0.3,1.0,0.1,0.486054146644
0.4,0.5,0.1,0.5,0.396837472048
0.2,0.3,0.4,0.2,0.424617694136
0.1,0.5,0.7,0.2,0.489426462206
0.4,0.7,0.9,0.5,0.846734474984
0.4,0.2,0.5,0.6,0.776712305714
0.7,0.7,0.0,0.4,0.769373384794
0.1,0.3,0.4,0.1,0.245456287463
0.1,0.3,0.0,0.4,0.390474068186
0.1,0.4,1.0,0.5,0.218205353227
0.0,0.2,0.1,0.3,0.72417610208
0.1,0.7,0.6,0.9,0.289129061936
0.2,0.8,0.5,0.2,0.577896824631
0.1,0.2,0.2,1.0,0.314996387031
0.3,0.9,0.2,0.0,0.825804609732
0.3,0.4,0.5,1.0,0.744941375552
0.2,0.4,0.0,0.3,0.749211591343
0.1,0.5,0.4,0.6,0.436134173929
0.5,1.0,0.9,0.5,0.808496422517
0.0,0.1,0.8,0.1,0.977188485826
0.1,0.4,0.3,0.5,0.283594241885
0.1,0.4,0.5,0.8,0.189279902102
0.1,0.9,0.0,0.1,0.348077379001
0.3,0.7,0.5,0.9,0.382885645398
0.1,0.7,0.0,0.1,0.273415333787
0.0,0.7,1.0,0.5,0.839295261865
0.1,0.4,0.1,0.3,0.321421607438
0.1,0.5,1.0,0.0,0.508877246024
0.1,0.2,0.6,0.2,0.40494704597
0.1,0.6,0.7,1.0,0.747090917766
0.1,1.0,0.2,0.5,0.367157074661
0.1,0.8,0.3,0.2,0.566921940029
0.0,0.0,0.2,0.5,0.306578647311
0.0,0.1,0.6,0.0,0.119167428758
0.1,0.2,0.4,0.6,0.0787234850001
0.1,0.4,0.8,0.1,0.977110497135
0.2,0.1,1.0,0.4,0.629438728166
0.1,0.3,0.6,0.1,0.486054146644
0.2,0.0,0.1,1.0,0.704642982777
0.7,0.7,0.0,0.9,0.739806553631
0.0,0.4,0.6,0.9,0.364218764725
0.1,0.9,0.4,0.4,0.387206164177
0.1,0.2,0.9,0.7,0.495318536916
0.1,0.5,0.7,0.3,0.902492972472
0.5,0.6,0.9,0.6,0.854025264533
0.1,0.7,0.3,0.5,0.758687816478
0.1,0.3,1.0,0.2,0.982601457367
0.0,0.3,0.8,0.6,0.810136834121
0.1,0.3,0.2,0.3,0.382977464897
0.1,0.2,0.7,1.0,0.218158565933
0.7,0.0,0.8,0.6,0.957178032816
0.3,0.4,0.6,0.1,0.994406703321
0.4,0.0,0.1,0.8,0.722545793864
0.1,0.4,1.0,0.6,0.409212346161
0.2,0.3,0.4,0.4,0.381975325255
0.1,0.0,0.6,0.3,0.957178032816
0.1,0.9,0.8,0.9,0.348077379001
0.2,0.0,0.9,0.5,0.481382464212
0.1,0.3,0.4,0.2,0.305648024282
0.1,1.0,0.7,0.4,0.326916132679
0.1,0.3,0.0,0.5,0.158560917053
0.2,0.5,0.7,0.5,0.799186097937
0.9,0.3,1.0,1.0,0.919818454033
0.0,0.4,0.9,0.3,0.977188485826
0.1,0.6,0.4,1.0,0.352586681808
0.1,0.7,0.0,0.2,0.52007794694
0.2,0.1,1.0,0.5,0.496652597738
0.2,1.0,0.7,0.7,0.800090777278
0.1,0.4,0.3,0.6,0.737285881923
0.5,0.6,0.9,0.8,0.791685694064
0.1,0.2,0.3,0.0,0.183654301081
0.1,0.7,1.0,0.6,0.802746944823
0.2,0.6,0.6,0.7,0.54860228209
1.0,0.5,1.0,0.6,0.979445077986
0.1,0.4,0.1,0.4,0.348411484211
0.1,0.9,0.4,0.5,0.348077379001
0.9,0.4,0.0,0.1,0.823133559349
0.0,0.4,0.4,0.5,0.732520524913
0.1,0.5,0.2,0.1,0.416344499115
0.3,0.9,0.2,0.4,0.54860228209
0.1,0.4,0.8,0.2,0.480563186412
0.1,0.2,0.6,0.3,0.561533491727
0.1,0.3,0.8,0.2,0.52945093396
0.1,0.7,0.3,0.6,0.326956427489
0.4,0.0,0.1,1.0,0.722545793864
0.8,0.4,0.4,0.7,0.804650984878
0.1,0.3,0.6,0.2,0.295253618278
0.2,0.0,0.9,0.6,0.681161286956
0.1,0.2,0.4,0.7,0.386348298313
0.1,0.6,0.2,0.0,0.416344499115
0.1,1.0,0.7,0.5,0.819141290724
0.3,0.7,0.6,0.2,0.832556561897
0.0,0.2,0.3,0.4,0.312386034636
0.1,0.9,0.0,0.3,0.307089389524
0.2,0.1,1.0,0.6,0.984443756764
0.1,0.2,0.9,0.8,0.587207149211
0.2,0.2,0.7,1.0,0.739273190457
0.1,0.4,1.0,0.7,0.505341788628
0.0,0.5,0.1,0.1,0.756821368539
0.1,0.3,0.2,0.4,0.477796864728
0.5,0.3,0.4,0.1,0.974772254255
0.9,0.4,0.0,0.5,0.801630964233
0.1,0.2,0.8,0.0,0.328066950325
0.1,0.5,0.4,0.8,0.176652361667
0.7,0.0,0.9,0.1,0.957178032816
0.1,0.8,0.3,0.4,0.77980876799
0.0,0.5,0.3,0.3,0.756821368539
0.1,0.7,1.0,0.7,0.427243790752
0.2,1.0,0.7,0.9,0.789367156243
0.1,0.3,0.4,0.3,0.246283682325
0.2,0.3,0.4,0.6,0.774508206714
0.3,0.0,1.0,0.0,0.957178032816
0.1,0.5,1.0,0.2,0.551939084308
0.2,0.5,0.7,0.7,0.552454642941
0.1,0.3,0.0,0.6,0.429708953522
0.1,0.4,0.3,0.7,0.322722900207
0.8,0.4,0.5,0.2,0.978367019128
0.1,0.4,0.5,1.0,0.737285881923
0.2,0.0,0.9,0.7,0.444223876837
1.0,0.6,0.0,0.9,0.788807760176
0.2,0.6,0.7,0.0,0.982601457367
0.5,1.0,1.0,0.6,0.808496422517
0.0,0.2,0.5,0.8,0.271958960599
0.1,0.4,0.1,0.5,0.226038853004
0.1,0.7,0.7,0.1,0.927361809879
0.1,0.2,0.3,0.1,0.495318536916
0.2,0.5,0.0,0.0,0.346179725666
0.1,0.4,0.8,0.3,0.650578775347
0.1,0.9,0.0,0.4,0.732520524913
0.1,1.0,0.2,0.8,0.732520524913
0.3,0.2,0.0,0.4,0.776745577639
0.0,0.3,0.7,0.5,0.810136834121
0.1,0.5,0.7,0.5,0.450694598083
0.1,0.6,0.2,0.1,0.535839346631
0.6,0.5,0.6,0.1,0.984906183472
0.1,0.3,0.8,0.3,0.486054146644
0.5,0.6,1.0,0.3,0.994406703321
0.4,0.7,1.0,0.4,0.957143236465
0.7,0.7,0.1,1.0,0.517467948426
0.0,0.1,0.6,0.2,0.102186709349
0.1,0.2,0.6,0.4,0.102587823827
0.4,0.5,0.2,0.4,0.769581731102
0.7,0.0,0.9,0.5,0.957178032816
0.1,0.8,0.3,0.5,0.349079111255
0.1,0.7,0.0,0.4,0.383737945919
0.1,0.9,0.4,0.7,0.367157074661
0.0,0.1,0.8,0.9,0.104218960363
0.1,0.2,0.4,0.8,0.153851179841
0.4,0.0,0.2,0.7,0.732703997518
0.1,0.5,0.4,0.9,0.317151391647
0.2,0.0,0.9,0.8,0.537300207
0.1,0.2,0.9,0.9,0.373038800657
0.2,0.8,0.5,0.8,0.398992476664
0.2,0.1,1.0,0.8,0.545893473583
0.0,0.7,0.5,0.4,0.806697042348
0.1,0.3,0.2,0.5,0.314996387031
0.7,0.7,0.2,0.1,0.791477347756
0.1,0.5,1.0,0.3,0.480563186412
0.1,1.0,0.7,0.7,0.790532389025
1.0,0.6,0.1,0.5,0.804650984878
0.1,0.9,0.9,0.1,0.95838278577
0.1,0.2,0.8,0.1,0.684643826137
0.7,0.0,0.9,0.7,0.957178032816
0.8,0.4,0.5,0.8,0.804650984878
0.1,0.3,0.4,0.4,0.802434208643
0.1,0.4,0.3,0.8,0.44826291913
0.1,0.4,0.6,0.0,0.284155782504
0.3,0.4,0.6,0.7,0.792243950783
0.2,0.3,0.4,0.8,0.473526648937
0.1,0.3,0.0,0.7,0.314996387031
0.0,0.8,0.7,0.7,0.756821368539
0.1,0.5,0.2,0.3,0.357635767254
0.4,0.5,0.2,0.6,0.535898337177
0.2,0.6,0.7,0.2,0.510798576334
0.1,0.4,0.1,0.6,0.737285881923
0.1,0.4,0.8,0.4,0.245456287463
0.8,0.4,0.5,1.0,0.800152548897
0.5,0.0,0.3,0.5,0.770199376534
0.2,0.4,0.1,0.2,0.787745514801
0.1,0.9,0.4,0.8,0.505507554088
0.1,0.8,0.3,0.6,0.306578647311
0.2,0.0,0.9,0.9,0.439900473042
0.2,0.1,1.0,0.9,0.496652597738
0.0,0.0,0.3,0.2,0.507116543186
0.0,0.2,0.0,0.3,0.179717991275
0.1,0.2,0.3,0.2,0.228561405899
0.1,0.3,0.8,0.4,0.564718001628
0.6,0.0,0.0,0.7,0.732703997518
0.1,0.8,0.7,0.5,0.386867472977
0.1,0.6,0.5,0.2,0.848638260203
0.1,1.0,0.7,0.8,0.348077379001
0.1,0.3,0.6,0.4,0.85323313072
0.0,0.3,0.9,0.9,0.756821368539
0.1,0.6,0.8,0.3,0.532636822227
0.1,0.4,1.0,0.9,0.474636753384
1.0,0.6,0.2,0.1,0.866363571815
0.1,0.5,0.4,1.0,0.4661232653
0.1,0.2,0.6,0.5,0.828443961649
0.1,0.3,1.0,0.5,0.404545931493
0.2,1.0,0.8,0.5,0.447390885654
0.1,0.5,1.0,0.4,0.237542655828
0.1,0.1,0.8,0.2,0.984906183472
0.2,0.1,0.5,0.0,0.496652597738
0.1,0.9,0.0,0.6,0.732520524913
0.1,0.7,0.3,0.9,0.421563781077
0.1,0.2,0.4,0.9,0.378615429607
0.7,0.7,0.2,0.7,0.769373384794
0.1,0.2,0.9,1.0,0.774508206714
0.1,0.3,0.2,0.6,0.735130877307
0.1,0.4,0.3,0.9,0.317151391647
0.1,0.4,0.6,0.1,0.447736054715
0.2,0.2,0.8,0.7,0.665266360119
0.0,0.1,0.6,0.4,0.133359337036
0.1,0.2,0.8,0.2,0.114998423569
0.2,0.5,0.8,0.0,0.979015832988
0.1,0.6,0.2,0.3,0.541198898452
0.1,0.5,0.7,0.7,0.427007354658
0.1,0.3,0.0,0.8,0.23618895093
0.0,0.1,0.7,1.0,0.332426254139
0.1,0.4,0.1,0.7,0.107269288634
0.2,0.3,0.4,1.0,0.517676294735
0.1,0.8,0.7,0.6,0.816255430601
0.1,0.7,0.0,0.6,0.732520524913
0.1,0.9,0.9,0.3,0.82404202604
0.4,0.5,0.2,1.0,0.739481536766
0.2,0.0,0.3,0.0,0.957178032816
0.5,0.0,0.3,0.9,0.732703997518
0.0,0.2,0.5,0.3,0.977188485826
0.1,0.6,0.5,0.3,0.390395654116
0.3,0.7,0.6,1.0,0.443537557566
0.1,0.6,0.8,0.4,0.4178993108
0.2,0.5,0.0,0.4,0.744941375552
0.1,0.3,0.8,0.5,0.288833257872
0.2,0.9,0.6,0.6,0.800090777278
0.7,0.7,0.3,0.0,0.853816918225
0.1,0.4,1.0,1.0,0.194347035975
0.9,0.4,0.2,0.3,0.823133559349
0.2,1.0,0.8,0.9,0.346825800796
0.1,0.2,0.3,0.3,0.160285807253
0.2,0.0,1.0,0.1,0.472519188418
0.4,0.0,0.3,0.4,0.845570467353
0.4,0.2,0.7,0.6,0.944942257667
0.2,0.8,0.6,0.3,0.836703901369
0.1,0.3,1.0,0.6,0.65606973558
0.5,0.3,0.5,0.2,0.974772254255
0.5,0.7,0.0,0.2,0.792243950783
0.1,0.9,0.4,1.0,0.505507554088
0.1,0.2,0.6,0.6,0.373038800657
0.6,0.5,0.7,0.2,0.984906183472
0.8,0.4,0.7,0.4,0.978367019128
0.3,0.2,0.0,1.0,0.776212214465
0.1,1.0,0.7,1.0,0.341208229662
0.1,0.8,0.3,0.8,0.354407594898
0.4,0.5,0.3,0.1,0.477272441271
0.0,0.0,0.2,0.3,0.281133710225
0.0,0.1,0.6,0.6,0.0801026042711
0.1,0.2,0.4,1.0,0.0814218691403
0.3,0.3,0.3,0.7,0.739273190457
0.1,0.5,0.7,0.8,0.394106973276
0.1,0.7,0.0,0.7,0.334508718403
1.0,0.6,0.3,0.7,0.804650984878
