position,frequency,named_entity,score
0.5,0.9,0.8,0.287766120804
0.5,0.7,0.0,0.271516225606
0.8,0.1,0.7,0.314878367937
0.8,0.9,0.9,0.273085786009
0.1,1.0,0.9,0.368414058977
0.3,1.0,0.7,0.335660720078
0.6,0.8,0.5,0.271516225606
0.0,0.3,0.5,0.361185164406
0.1,0.3,0.2,0.287766120804
0.1,0.8,0.5,0.368042916784
0.9,0.7,0.8,0.270908418245
0.8,1.0,0.1,0.271516225606
0.1,0.9,0.2,0.313685964985
1.0,0.8,0.7,0.270908418245
0.5,0.2,0.2,0.267252326973
0.6,0.3,0.8,0.265132970176
0.0,0.3,0.9,0.364262534484
0.4,0.1,0.7,0.266466899459
0.3,0.0,0.8,0.331643465508
0.1,0.9,0.8,0.320900429591
0.4,0.8,0.1,0.287766120804
1.0,0.9,0.0,0.277329542084
0.1,1.0,1.0,0.335282514261
0.3,1.0,0.9,0.287766120804
0.4,0.5,0.9,0.271516225606
0.7,0.7,0.3,0.268930800677
0.9,0.8,0.1,0.277329542084
0.6,0.9,0.1,0.271516225606
0.2,0.1,0.9,0.305786551433
0.5,0.7,0.4,0.383840546782
0.8,1.0,0.9,0.271516225606
0.8,0.2,0.5,0.266466899459
0.7,0.2,0.9,0.267491631227
0.1,0.6,1.0,0.374000649296
0.2,0.8,0.1,0.368042916784
0.4,0.3,0.9,0.389752200114
0.5,1.0,0.4,0.287766120804
0.2,0.1,0.2,0.218417030143
1.0,0.9,0.6,0.277329542084
0.4,0.6,0.1,0.271516225606
0.5,0.7,0.6,0.271516225606
0.7,0.7,0.8,0.268930800677
0.2,0.7,0.0,0.37231822879
0.2,0.9,0.9,0.335660720078
0.9,0.8,0.7,0.277329542084
0.5,0.4,1.0,0.270908418245
0.6,0.4,0.7,0.269738789557
0.1,0.9,1.0,0.330471775314
0.6,0.9,0.7,0.271516225606
0.2,0.7,0.1,0.365186040766
0.5,0.5,0.2,0.268930800677
0.3,0.8,0.8,0.381196349405
0.5,0.2,1.0,0.267252326973
0.1,0.5,0.8,0.287766120804
0.9,0.9,0.4,0.268930800677
0.6,0.5,0.2,0.270908418245
0.0,0.1,0.1,0.328058024379
0.5,0.8,0.1,0.351363619538
0.3,0.6,0.8,0.335660720078
0.7,0.8,0.5,0.273085786009
0.7,0.3,0.8,0.260033046288
0.8,0.3,0.9,0.264530821212
0.6,0.5,0.4,0.270908418245
0.9,0.1,0.6,0.309512764822
0.3,0.4,0.7,0.333689930337
0.0,0.4,0.3,0.356431421476
0.8,0.4,0.1,0.265132970176
0.6,1.0,0.5,0.287963351409
0.9,1.0,0.2,0.325666006575
0.6,0.1,0.1,0.254939583558
0.3,0.6,1.0,0.324775156249
0.9,0.1,1.0,0.309512764822
0.6,1.0,0.9,0.287963351409
0.0,0.3,0.8,0.372508593404
0.2,0.5,0.4,0.380390640184
0.6,0.5,0.8,0.330905881118
0.3,0.4,0.9,0.302766468472
0.9,0.2,0.1,0.266140044519
0.7,0.9,0.0,0.271516225606
0.3,0.2,1.0,0.293493585179
0.4,0.1,0.3,0.271838308598
0.4,0.5,0.3,0.36862428415
0.7,0.4,0.5,0.270408938387
0.9,1.0,1.0,0.273085786009
0.9,0.2,0.5,0.254939583558
0.7,0.9,0.4,0.271516225606
0.1,0.7,0.1,0.324252707011
0.1,0.2,0.7,0.287766120804
0.8,0.5,0.5,0.270408938387
0.1,0.1,1.0,0.268930800677
1.0,0.0,0.9,0.320268109962
0.3,0.0,0.1,0.297384400598
0.8,0.5,0.7,0.270408938387
0.1,0.3,0.6,0.287766120804
1.0,0.1,0.1,0.32573443115
0.5,0.9,0.2,0.383840546782
1.0,0.1,0.5,0.309512764822
0.8,0.6,0.1,0.270908418245
0.7,1.0,0.1,0.271516225606
1.0,0.1,0.7,0.32573443115
0.8,0.6,0.5,0.270908418245
0.1,0.1,0.4,0.268930800677
0.6,0.7,0.5,0.383840546782
1.0,0.2,0.1,0.254939583558
0.3,0.0,0.7,0.297384400598
0.2,0.5,0.5,0.354211213923
0.9,0.4,0.7,0.264055808389
0.0,0.5,0.3,0.305255180866
0.1,0.3,0.8,0.287766120804
1.0,0.3,0.3,0.267491631227
0.2,0.9,0.8,0.367268219551
0.3,1.0,0.3,0.317824206645
0.1,0.7,0.3,0.213373676198
1.0,0.3,0.9,0.267491631227
0.1,1.0,0.2,0.266416516085
0.3,0.2,0.4,0.343588080144
0.8,0.8,0.9,0.319677875101
0.2,0.2,0.7,0.381767957652
0.5,1.0,0.9,0.351363619538
0.2,0.5,0.9,0.346815955884
0.3,0.2,0.6,0.297656115907
0.2,0.9,0.0,0.324587144308
0.4,0.3,0.5,0.295832842555
0.6,0.9,0.9,0.383840546782
0.5,0.1,0.7,0.337376125564
0.1,1.0,0.5,0.295043524187
0.2,1.0,0.9,0.32038061178
0.2,0.3,0.2,0.348677121521
0.1,0.7,0.5,0.820060514298
0.4,0.4,0.1,0.295832842555
0.9,0.0,0.8,0.350019245954
0.4,0.1,0.1,0.353642268682
0.4,0.1,0.5,0.359839612962
1.0,0.9,1.0,0.330905881118
0.0,0.4,0.5,0.329252274925
0.0,0.1,0.3,0.376432791998
0.1,1.0,0.8,0.381379759132
0.7,0.1,0.8,0.314878367937
0.1,0.7,0.7,0.640121028595
0.9,0.2,0.7,0.320266477828
0.5,0.3,0.5,0.38877885475
0.3,0.2,0.5,0.29089753446
0.7,0.2,0.3,0.362491687101
0.3,0.1,0.4,0.239174148688
0.3,0.1,0.5,0.298790107106
0.3,0.2,0.9,0.29089753446
0.7,0.3,0.2,0.367795134223
0.1,0.2,0.1,0.317837697515
0.5,0.4,0.4,0.389752200114
0.5,0.0,0.7,0.276392622484
0.0,0.1,0.5,0.34479765507
0.2,0.0,0.1,0.36288413118
0.3,0.8,1.0,0.305464291105
0.2,0.7,0.3,0.308048107537
0.7,0.4,0.3,0.330043143182
0.4,0.7,0.9,0.335660720078
0.0,0.1,0.9,0.34479765507
0.2,0.3,1.0,0.388530968364
0.5,0.5,0.9,0.342474870764
0.4,0.8,0.9,0.335660720078
0.3,0.4,0.2,0.300170417754
0.7,0.5,0.6,0.330905881118
0.2,0.0,0.7,0.346453584098
0.0,0.4,0.9,0.400318586799
0.3,0.5,1.0,0.341443903571
0.4,0.2,0.5,0.275036627314
0.2,0.7,0.8,0.363951963108
0.4,0.6,0.5,0.377719122641
0.3,0.4,0.4,0.332816632952
0.7,0.7,1.0,0.377084706145
0.3,0.5,0.3,0.33306466936
0.5,0.0,0.2,0.271533004167
0.7,0.8,0.3,0.325666006575
0.7,0.8,0.9,0.383840546782
0.2,0.1,0.1,0.370755140451
0.3,0.2,0.8,0.309698312254
0.0,0.5,0.6,0.358991778812
0.7,0.9,0.6,0.322954947696
0.2,0.8,0.5,0.403653708471
1.0,0.4,0.5,0.269741475698
0.3,0.6,0.1,0.33306466936
0.2,0.1,0.4,0.369530696162
0.0,0.5,0.2,0.402483359554
0.3,0.6,0.7,0.291923264578
0.5,0.2,0.0,0.280003185682
0.2,0.4,0.7,0.336107124714
0.3,0.1,0.0,0.235288360361
0.3,0.5,0.9,0.373138618792
0.1,0.4,0.9,0.351363619538
0.8,0.1,0.1,0.353123771665
1.0,0.7,1.0,0.288821889836
0.3,0.5,0.5,0.427292490782
0.2,0.5,0.6,0.365646561127
0.2,0.1,0.7,0.337497885519
0.3,0.7,0.4,0.33306466936
0.5,0.3,0.1,0.293493585179
0.3,0.7,0.9,0.336960613178
0.0,0.5,0.8,0.280222050399
0.8,0.4,0.9,0.375634362933
0.2,0.1,1.0,0.280415976182
0.2,0.5,1.0,0.330471775314
0.0,0.5,0.4,0.326969088233
0.3,0.8,0.5,0.33306466936
0.5,0.4,0.8,0.295832842555
0.2,0.9,0.7,0.414274540803
0.3,0.8,0.9,0.33306466936
0.8,0.7,0.3,0.389752200114
0.3,0.8,0.3,0.373138618792
0.2,0.2,0.5,0.353721242446
0.5,0.2,0.4,0.363470889796
0.5,1.0,0.2,0.372656046952
0.3,0.2,0.1,0.244048789186
0.4,1.0,0.1,0.37061620331
0.1,0.1,0.6,0.374548774281
0.3,0.3,0.7,0.254540415196
0.5,0.6,0.7,0.302766468472
0.2,0.6,0.7,0.25960412776
0.5,0.7,0.2,0.302766468472
0.9,0.0,0.2,0.372711224384
0.0,0.5,0.7,0.349538984675
0.3,0.7,0.2,0.416729825948
0.3,0.4,1.0,0.236452451953
0.2,0.7,0.2,0.295043524187
0.3,1.0,0.8,0.33306466936
0.2,0.3,0.0,0.317414846219
0.4,0.0,0.3,0.297384400598
0.4,0.3,0.1,0.27540616345
0.2,0.3,0.3,0.317414846219
0.3,0.0,0.2,0.32943459559
0.3,0.9,0.5,0.409062086506
0.0,0.6,0.1,0.291735786433
0.9,0.3,0.4,0.362491687101
0.3,0.9,1.0,0.313990790876
0.4,0.1,0.4,0.267087934306
0.2,0.7,0.6,0.393550258643
0.9,0.4,0.5,0.375634362933
0.2,1.0,0.3,0.352397409386
0.3,0.5,0.6,0.346346067333
0.5,0.9,1.0,0.335660720078
0.4,0.0,0.7,0.310627638705
0.4,0.1,0.8,0.267087934306
0.2,0.3,0.6,0.374000649296
0.0,0.5,0.9,0.389207933338
0.6,0.5,1.0,0.372656046952
0.5,1.0,0.7,0.335660720078
0.2,0.7,1.0,0.400971267862
0.6,0.1,0.5,0.249437386674
0.5,0.7,1.0,0.388928147695
0.2,0.3,0.9,0.324252707011
0.0,0.1,0.2,0.372963236011
0.6,0.2,0.1,0.274560174162
0.4,0.2,0.7,0.31341253743
0.3,0.3,0.4,0.341322030088
0.3,0.4,0.0,0.348958675969
0.9,0.9,0.7,0.377084706145
0.3,0.1,0.3,0.318698472786
0.5,0.5,0.7,0.378380535409
0.2,0.8,0.7,0.398364098981
0.0,0.6,0.5,0.401043835411
0.9,1.0,0.8,0.383840546782
0.2,0.4,0.3,0.213373676198
0.4,0.5,0.0,0.300170417754
0.4,0.3,0.6,0.332816632952
0.3,0.7,1.0,0.390480416598
0.4,0.0,0.5,0.383952875679
0.4,0.5,0.7,0.252808074827
1.0,0.2,0.5,0.337376125564
0.3,0.7,0.1,0.346922569791
0.0,0.6,0.7,0.363377637917
0.4,0.3,0.4,0.399575005614
0.3,0.1,0.8,0.317178262904
0.3,0.4,0.6,0.323365449894
0.2,0.4,0.9,0.820060514298
0.0,0.2,0.1,0.306639564093
0.2,0.9,0.2,0.392106930813
1.0,0.3,0.7,0.362491687101
0.3,0.9,0.4,0.380390640184
0.6,0.7,0.3,0.302766468472
0.4,0.5,0.6,0.332816632952
0.4,0.4,0.3,0.387605029106
0.2,0.5,0.2,0.640121028595
0.4,0.7,0.8,0.33306466936
0.3,0.2,0.2,0.310089382684
0.4,0.6,0.7,0.332816632952
0.6,0.3,1.0,0.355312445067
0.3,1.0,0.2,0.402450914946
0.2,0.9,0.6,0.370497924275
0.4,0.9,0.0,0.33306466936
0.5,0.1,0.3,0.159067058988
0.4,0.9,0.4,0.33306466936
0.2,0.9,1.0,0.397650581637
0.1,0.2,0.5,0.381196349405
0.0,0.6,0.9,0.312312752127
0.7,0.0,0.9,0.271533004167
0.4,0.8,0.7,0.373138618792
0.4,0.7,0.4,0.295178895588
0.4,1.0,0.3,0.33306466936
0.6,0.1,0.3,0.309299841974
0.7,0.1,1.0,0.265599444514
0.5,0.0,0.6,0.235215276409
0.0,0.7,0.1,0.363192329141
0.4,0.5,0.8,0.398020246173
0.4,0.8,0.5,0.376184131934
0.2,1.0,0.7,0.347252305202
0.7,0.2,0.5,0.274560174162
0.3,0.3,0.2,0.295043524187
0.5,0.1,0.0,0.244687012383
0.5,0.1,0.4,0.244687012383
0.7,0.3,0.6,0.280003185682
0.3,0.8,0.4,0.400492941407
0.4,0.2,0.9,0.356817461041
0.3,0.0,0.4,0.288683437704
0.3,0.5,0.1,0.28011706245
0.7,0.4,0.7,0.353444042512
0.3,0.3,0.9,0.393550258643
0.3,0.9,0.0,0.379992059214
0.7,0.0,0.6,0.338187421921
0.7,0.5,0.2,0.295832842555
0.0,0.7,0.2,0.360827950102
0.5,0.2,0.9,0.218992702266
0.3,0.6,0.4,0.330196827091
0.3,0.7,0.0,0.398665078304
0.7,0.5,0.8,0.295832842555
0.5,0.3,0.2,0.29089753446
0.3,0.0,0.9,0.250904969149
0.3,0.9,0.7,0.405895504325
0.7,0.6,0.3,0.357201865467
0.5,0.3,0.7,0.236669777469
0.3,0.4,0.3,0.400971267862
0.4,0.5,0.1,0.412158684237
0.4,0.1,1.0,0.315546050751
0.5,0.4,0.3,0.293236791837
0.3,0.1,0.2,0.231975649407
0.7,0.8,0.1,0.363807853252
0.5,0.2,0.3,0.230924077442
0.6,0.9,0.5,0.370762186751
0.3,0.7,0.6,0.328748310757
0.1,0.4,0.7,0.368414058977
0.5,0.2,0.5,0.313777798236
0.5,0.3,0.8,0.329949156168
0.7,0.8,0.7,0.302766468472
0.5,0.0,0.4,0.308570055799
0.3,0.4,0.8,0.398364098981
0.5,0.5,0.6,0.293236791837
0.5,0.8,0.3,0.329669932089
0.3,0.1,0.6,0.271473613122
0.7,1.0,0.3,0.302766468472
0.5,0.6,0.4,0.248820452129
0.3,0.8,0.1,0.315318310937
0.5,0.5,0.3,0.332816632952
0.5,0.6,0.8,0.300170417754
0.7,0.5,1.0,0.367305544016
0.3,0.5,0.2,0.319381926638
0.5,0.7,0.1,0.300170417754
0.0,0.7,0.3,0.39979585503
0.0,0.7,0.4,0.314628158499
0.4,0.9,0.6,0.380390640184
0.4,0.0,0.1,0.281144722815
0.5,0.1,0.6,0.24052506937
0.8,0.1,0.5,0.265599444514
0.3,0.1,1.0,0.196093911793
0.5,0.8,0.2,0.33306466936
0.8,0.3,0.1,0.332283171375
0.3,0.5,0.7,0.430907836569
0.8,0.3,0.7,0.274560174162
0.5,0.6,0.3,0.28336655861
0.1,0.1,0.2,0.357201865467
0.3,0.2,0.3,0.213373676198
0.5,0.8,1.0,0.33306466936
0.5,0.7,0.7,0.332816632952
0.8,0.4,0.5,0.280003185682
0.6,0.1,0.9,0.267125040535
0.4,0.3,1.0,0.356044624555
0.5,0.9,0.3,0.33306466936
0.0,0.7,0.5,0.354887333407
0.5,0.0,0.1,0.390730987873
0.7,0.4,0.9,0.3756479118
0.5,0.4,0.5,0.236599262753
0.5,0.8,0.4,0.373138618792
0.3,0.9,0.2,0.295043524187
0.8,0.6,0.9,0.295832842555
0.3,0.6,0.2,0.397650581637
0.4,0.5,0.2,0.422995195374
0.3,0.2,0.7,0.820060514298
0.6,0.0,0.1,0.235215276409
0.8,0.0,0.9,0.35271954147
0.4,0.1,0.2,0.333530638066
0.8,0.8,0.1,0.295832842555
0.6,0.1,0.0,0.244687012383
0.8,0.9,0.1,0.302766468472
0.3,0.9,0.8,0.364633390951
0.3,0.3,0.1,0.640121028595
0.3,0.6,0.9,0.347252305202
0.4,0.1,0.9,0.287899204805
0.6,0.6,0.9,0.339176471623
0.5,0.3,0.6,0.263975363641
0.0,0.1,0.4,0.291735786433
0.4,0.9,0.5,0.412073875683
0.5,0.7,0.5,0.255742538727
0.5,1.0,0.1,0.340547994347
0.4,0.3,0.0,0.358329515108
0.9,0.1,0.2,0.336317261222
0.6,0.3,0.7,0.218992702266
0.5,1.0,0.6,0.327216218515
0.9,0.1,0.8,0.278169622972
0.3,0.7,0.3,0.363787653601
0.3,1.0,0.4,0.409802426254
0.6,0.1,1.0,0.273304000073
0.6,0.4,0.9,0.29089753446
0.0,0.7,0.8,0.346705095142
0.7,1.0,0.7,0.35861021578
0.5,0.8,0.7,0.322068662326
0.6,0.5,0.3,0.239735011272
0.6,0.3,0.4,0.31341253743
0.4,0.7,0.2,0.388530968364
0.6,0.5,0.7,0.293236791837
0.5,0.4,0.6,0.288136092492
0.0,0.1,0.7,0.355310722764
0.4,0.3,0.7,0.315318310937
0.8,0.7,0.9,0.336897475218
0.6,0.6,0.1,0.293236791837
0.3,0.7,0.8,0.269125503872
0.9,0.4,0.9,0.338366537192
0.3,1.0,1.0,0.356443625016
0.7,0.0,0.4,0.266491848571
0.6,0.7,0.4,0.300170417754
0.4,1.0,0.7,0.326128504353
0.9,0.5,1.0,0.293493585179
0.0,0.7,0.9,0.363632147448
0.5,0.3,0.0,0.363951963108
0.9,0.6,0.8,0.353444042512
0.6,0.8,0.3,0.248820452129
0.6,0.6,0.7,0.332816632952
0.9,0.7,0.4,0.295832842555
0.3,0.8,0.2,0.317414846219
0.6,0.5,0.0,0.343240952398
0.1,0.1,0.8,0.336897475218
0.5,0.0,0.9,0.392245111431
0.9,0.7,1.0,0.295832842555
0.0,0.7,0.6,0.350533309997
0.6,0.9,0.8,0.248820452129
0.9,0.9,0.1,0.295832842555
0.4,0.1,0.0,0.370755140451
0.7,0.0,0.1,0.297384400598
0.6,0.3,0.1,0.24149359078
0.6,0.7,0.2,0.427292490782
0.3,0.8,0.7,0.374000649296
0.8,0.7,0.5,0.350173799539
0.9,1.0,0.6,0.363807853252
0.0,0.7,1.0,0.4118267454
0.5,0.3,1.0,0.348628543408
0.7,0.3,1.0,0.316865514304
0.4,0.5,0.5,0.295043524187
0.6,0.9,0.6,0.332816632952
0.5,0.1,0.8,0.281748297297
0.7,0.1,0.3,0.260849070222
0.5,0.6,0.9,0.29692330735
0.7,0.1,0.7,0.205665009384
0.1,0.4,0.3,0.388028939972
0.6,0.9,0.0,0.389527748998
1.0,0.1,0.9,0.336317261222
0.5,0.9,0.1,0.289419537375
0.4,0.1,0.6,0.349527710449
0.3,0.9,0.1,0.324252707011
0.7,0.0,0.8,0.310627638705
1.0,0.3,0.5,0.274560174162
0.6,0.9,1.0,0.401270371504
0.4,0.6,0.3,0.400553424806
0.4,0.9,1.0,0.352562201797
0.4,0.2,0.3,0.337497885519
0.0,0.8,0.1,0.364080398278
0.7,0.3,0.1,0.275252811391
0.7,0.3,0.5,0.275252811391
0.7,0.0,0.3,0.404848249083
1.0,0.5,0.9,0.280003185682
0.3,0.9,0.6,0.213373676198
1.0,0.7,0.0,0.356058506639
0.7,0.4,0.2,0.29089753446
0.7,0.2,1.0,0.304099675058
0.6,0.8,0.9,0.339101689822
0.4,0.3,0.2,0.310405781115
0.4,0.7,0.3,0.37817507198
0.5,0.0,0.3,0.325598739078
0.9,0.3,1.0,0.294585928371
0.7,0.5,0.3,0.293236791837
0.0,0.8,0.3,0.414444385926
0.5,0.6,0.0,0.423436338406
0.6,0.2,0.3,0.195137814108
1.0,0.9,0.8,0.295832842555
0.3,1.0,0.0,0.820060514298
0.5,0.2,0.6,0.296797328559
1.0,1.0,0.9,0.295832842555
0.4,0.3,0.8,0.353721242446
0.7,0.3,0.4,0.319974507048
0.5,0.8,0.9,0.392431350347
0.7,0.6,0.8,0.293236791837
0.7,0.5,0.1,0.332816632952
0.4,0.7,1.0,0.422148737254
0.6,0.4,0.3,0.262960268771
0.7,1.0,0.9,0.334726011255
0.6,0.1,0.2,0.144834231456
0.1,0.2,0.3,0.329161385913
0.3,1.0,0.6,0.640121028595
0.7,0.5,0.9,0.332816632952
0.7,0.8,0.0,0.300170417754
0.0,0.8,0.5,0.358965905557
0.7,0.4,0.8,0.424000202623
0.5,0.4,0.2,0.341219399015
0.5,0.1,0.2,0.116080485713
0.9,0.2,0.9,0.276622658417
0.7,0.9,0.1,0.300170417754
0.4,0.9,0.1,0.379395344883
0.7,0.2,0.6,0.353052423507
0.7,0.5,0.7,0.389527748998
0.7,0.9,0.5,0.248820452129
0.5,0.9,0.9,0.372006623204
0.5,0.1,1.0,0.203796108447
0.8,0.3,0.5,0.30852435897
0.9,1.0,0.4,0.329161385913
0.4,0.4,0.7,0.317414846219
0.7,0.9,0.9,0.300170417754
0.4,0.5,0.4,0.317414846219
0.0,0.8,0.7,0.389800843035
0.5,0.7,0.9,0.34418077337
0.7,0.7,0.2,0.395612683539
0.6,0.8,0.7,0.235525231065
0.5,0.5,0.1,0.339724954519
0.7,1.0,1.0,0.300170417754
0.1,0.0,1.0,0.235215276409
0.4,0.9,0.8,0.417484975459
0.7,0.9,0.7,0.332816632952
0.8,0.1,0.2,0.205665009384
0.5,0.2,0.7,0.35058404713
0.7,1.0,0.4,0.332816632952
0.6,0.0,0.5,0.3218382516
0.6,1.0,0.3,0.329292245463
0.8,0.1,1.0,0.260849070222
0.4,0.5,1.0,0.374000649296
0.6,0.7,0.7,0.267628445156
0.1,0.5,0.2,0.372656046952
0.8,0.3,0.2,0.26980979987
0.5,0.6,0.1,0.322061284627
0.4,1.0,0.9,0.397650581637
0.7,0.6,0.5,0.328107088224
0.8,0.9,0.3,0.342004437447
0.8,0.1,0.4,0.293115554845
0.9,0.9,1.0,0.29533053015
0.7,1.0,0.8,0.427292490782
0.8,0.2,0.3,0.300763194689
0.8,0.5,0.2,0.29089753446
0.8,0.0,0.1,0.278626755856
0.4,0.7,0.0,0.324252707011
0.8,0.5,0.6,0.236669777469
0.5,0.0,0.8,0.35150726129
0.9,0.1,0.4,0.258548821047
0.8,0.1,0.6,0.355387731554
0.0,0.8,0.9,0.367198257789
0.0,0.9,0.1,0.340879594876
0.5,0.9,0.7,0.451263850628
0.8,0.7,0.2,0.239735011272
0.1,0.2,0.9,0.35768286275
0.8,0.7,0.6,0.293236791837
0.5,0.4,0.1,0.398364098981
0.0,0.1,0.6,0.427091125367
0.1,0.1,0.1,0.401270371504
0.8,0.7,1.0,0.293236791837
0.4,0.7,0.6,0.213373676198
