position,frequency,conjunction,adjectives_adverbs,score
0.2,1.0,0.7,0.3,0.843227902423
0.7,0.0,0.7,0.9,0.795051671415
0.0,0.9,0.5,0.2,0.57287054353
0.1,0.6,0.4,0.8,0.374871724024
0.9,0.3,0.9,0.7,0.976560411234
0.5,0.3,0.3,0.2,0.937826802991
0.1,0.3,0.8,0.0,0.983296549537
0.1,0.5,0.9,1.0,0.38329953034
0.1,0.7,0.0,0.0,0.446585211257
0.1,0.3,0.6,0.0,0.700300223602
0.3,0.3,0.2,0.1,0.830719165935
0.1,0.9,0.0,0.0,0.798901037417
0.0,0.1,0.8,0.6,0.308644206228
0.1,0.2,0.9,0.6,0.2561246019
0.3,0.7,0.5,0.7,0.566636538243
0.4,0.0,0.1,0.4,0.755689217448
0.1,0.2,0.7,0.9,0.255851890066
0.9,0.3,0.9,1.0,0.849128131181
0.0,0.2,0.2,0.1,0.406989717618
0.1,0.3,0.2,0.2,0.323691784646
0.6,0.5,0.4,0.9,0.788697014381
0.1,0.3,1.0,0.1,0.506587330075
0.4,0.5,0.1,0.5,0.348235218882
0.2,0.3,0.4,0.2,0.447605390813
0.1,0.5,0.7,0.2,0.509824914661
0.4,0.7,0.9,0.5,0.852857744584
0.4,0.2,0.5,0.6,0.785633094996
0.7,0.7,0.0,0.4,0.778587385252
0.1,0.3,0.4,0.1,0.275601852604
0.1,0.3,0.0,0.4,0.414825873283
0.1,0.4,1.0,0.5,0.249439649509
0.0,0.2,0.1,0.3,0.735195821272
0.1,0.7,0.6,0.9,0.317529809479
0.2,0.8,0.5,0.2,0.594760703268
0.1,0.2,0.2,1.0,0.342363681477
0.3,0.9,0.2,0.0,0.832764060012
0.3,0.4,0.5,1.0,0.755131479154
0.2,0.4,0.0,0.3,0.759231091
0.1,0.5,0.4,0.6,0.458661763438
0.5,1.0,0.9,0.5,0.816147380219
0.0,0.1,0.8,0.1,0.978099837396
0.1,0.4,0.3,0.5,0.312216116928
0.1,0.4,0.5,0.8,0.221669829935
0.1,0.9,0.0,0.1,0.374123019451
0.3,0.7,0.5,0.9,0.407540623668
0.1,0.7,0.0,0.1,0.302443877245
0.0,0.7,1.0,0.5,0.845715732711
0.1,0.4,0.1,0.3,0.34853220105
0.1,0.5,1.0,0.0,0.528498599466
0.1,0.2,0.6,0.2,0.428720625694
0.1,0.6,0.7,1.0,0.757195142714
0.1,1.0,0.2,0.5,0.392440441838
0.1,0.8,0.3,0.2,0.584224287987
0.0,0.0,0.2,0.5,0.334282247856
0.0,0.1,0.6,0.0,0.154358494801
0.1,0.2,0.4,0.6,0.11553037018
0.1,0.4,0.8,0.1,0.978024964514
0.2,0.1,1.0,0.4,0.644243401237
0.1,0.3,0.6,0.1,0.506587330075
0.2,0.0,0.1,1.0,0.716788615455
0.7,0.7,0.0,0.9,0.750201810661
0.0,0.4,0.6,0.9,0.389619523457
0.1,0.9,0.4,0.4,0.411688528793
0.1,0.2,0.9,0.7,0.515481588809
0.1,0.5,0.7,0.3,0.906388564171
0.5,0.6,0.9,0.6,0.859857253264
0.1,0.7,0.3,0.5,0.768328721356
0.1,0.3,1.0,0.2,0.983296549537
0.0,0.3,0.8,0.6,0.817722244416
0.1,0.3,0.2,0.3,0.407628774789
0.1,0.2,0.7,1.0,0.249394731464
0.7,0.0,0.8,0.6,0.958888855586
0.3,0.4,0.6,0.1,0.994630151518
0.4,0.0,0.1,0.8,0.73397617224
0.1,0.4,1.0,0.6,0.432815518327
0.2,0.3,0.4,0.4,0.406666672697
0.1,0.0,0.6,0.3,0.958888843338
0.1,0.9,0.8,0.9,0.374123019451
0.2,0.0,0.9,0.5,0.502102291011
0.1,0.3,0.4,0.2,0.333388805141
0.1,1.0,0.7,0.4,0.353807208653
0.1,0.3,0.0,0.5,0.192178131825
0.2,0.5,0.7,0.5,0.807209012774
0.9,0.3,1.0,1.0,0.923021859481
0.0,0.4,0.9,0.3,0.978099837396
0.1,0.6,0.4,1.0,0.378452166292
0.1,0.7,0.0,0.2,0.539251809233
0.2,0.1,1.0,0.5,0.516762351144
0.2,1.0,0.7,0.7,0.808077548306
0.1,0.4,0.3,0.6,0.747781838318
0.5,0.6,0.9,0.8,0.800008275604
0.1,0.2,0.3,0.0,0.216268983301
0.1,0.7,1.0,0.6,0.810627596468
0.2,0.6,0.6,0.7,0.566636538243
1.0,0.5,1.0,0.6,0.980266298199
0.1,0.4,0.1,0.4,0.374443776468
0.1,0.9,0.4,0.5,0.374123019451
0.9,0.4,0.0,0.1,0.83019972734
0.0,0.4,0.4,0.5,0.743206867169
0.1,0.5,0.2,0.1,0.439662727031
0.3,0.9,0.2,0.4,0.566636538243
0.1,0.4,0.8,0.2,0.501315745052
0.1,0.2,0.6,0.3,0.579051119331
0.1,0.3,0.8,0.2,0.548250326051
0.1,0.7,0.3,0.6,0.353845893602
0.4,0.0,0.1,1.0,0.73397617224
0.8,0.4,0.4,0.7,0.812455577655
0.1,0.3,0.6,0.2,0.323409677138
0.2,0.0,0.9,0.6,0.69389953691
0.1,0.2,0.4,0.7,0.410864936444
0.1,0.6,0.2,0.0,0.439662727031
0.1,1.0,0.7,0.5,0.826366954369
0.3,0.7,0.6,0.2,0.839246257734
0.0,0.2,0.3,0.4,0.339857618056
0.1,0.9,0.0,0.3,0.334772584862
0.2,0.1,1.0,0.6,0.985065245265
0.1,0.2,0.9,0.8,0.60369906114
0.2,0.2,0.7,1.0,0.749689749768
0.1,0.4,1.0,0.7,0.525104390901
0.0,0.5,0.1,0.1,0.766536841869
0.1,0.3,0.2,0.4,0.498659943637
0.5,0.3,0.4,0.1,0.97578015263
0.9,0.4,0.0,0.5,0.809556208862
0.1,0.2,0.8,0.0,0.354912048756
0.1,0.5,0.4,0.8,0.209546785838
0.7,0.0,0.9,0.1,0.958888855586
0.1,0.8,0.3,0.4,0.788605847206
0.0,0.5,0.3,0.3,0.766536841869
0.1,0.7,1.0,0.7,0.450126569442
0.2,1.0,0.7,0.9,0.797782358094
0.1,0.3,0.4,0.3,0.276396191331
0.2,0.3,0.4,0.6,0.783517054307
0.3,0.0,1.0,0.0,0.958888843338
0.1,0.5,1.0,0.2,0.569840028317
0.2,0.5,0.7,0.7,0.570334989317
0.1,0.3,0.0,0.6,0.452493243864
0.1,0.4,0.3,0.7,0.349781504484
0.8,0.4,0.5,0.2,0.979231309217
0.1,0.4,0.5,1.0,0.747781838318
0.2,0.0,0.9,0.7,0.466428265996
1.0,0.6,0.0,0.9,0.797245316486
0.2,0.6,0.7,0.0,0.983296549537
0.5,1.0,1.0,0.6,0.816147380219
0.0,0.2,0.5,0.8,0.301045689176
0.1,0.4,0.1,0.5,0.256960184781
0.1,0.7,0.7,0.1,0.930263840128
0.1,0.2,0.3,0.1,0.515481588809
0.2,0.5,0.0,0.0,0.372301181289
0.1,0.4,0.8,0.3,0.664538859844
0.1,0.9,0.0,0.4,0.743206867169
0.1,1.0,0.2,0.8,0.743206867169
0.3,0.2,0.0,0.4,0.785665037639
0.0,0.3,0.7,0.5,0.817722244416
0.1,0.5,0.7,0.5,0.472640468555
0.1,0.6,0.2,0.1,0.554383508433
0.6,0.5,0.6,0.1,0.985509212821
0.1,0.3,0.8,0.3,0.506587330075
0.5,0.6,1.0,0.3,0.994630167282
0.4,0.7,1.0,0.4,0.958855460836
0.7,0.7,0.1,1.0,0.312832828519
0.0,0.1,0.6,0.2,0.138056190226
0.1,0.2,0.6,0.4,0.138441279351
0.4,0.5,0.2,0.4,0.778787409633
0.7,0.0,0.9,0.5,0.958888855586
0.1,0.8,0.3,0.5,0.375084730432
0.1,0.7,0.0,0.4,0.408358873022
0.1,0.9,0.4,0.7,0.392440441838
0.0,0.1,0.8,0.9,0.140007248611
0.1,0.2,0.4,0.8,0.187656558348
0.4,0.0,0.2,0.7,0.743728534664
0.1,0.5,0.4,0.9,0.344432589205
0.2,0.0,0.9,0.8,0.555786004411
0.1,0.2,0.9,0.9,0.398087180725
0.2,0.8,0.5,0.8,0.423003953738
0.2,0.1,1.0,0.8,0.564035952235
0.0,0.7,0.5,0.4,0.814419879433
0.1,0.3,0.2,0.5,0.342363681477
0.7,0.7,0.2,0.1,0.799808251223
0.1,0.5,1.0,0.3,0.501315745052
0.1,1.0,0.7,0.7,0.798901037417
1.0,0.6,0.1,0.5,0.812455577655
0.1,0.9,0.9,0.1,0.960045463922
0.1,0.2,0.8,0.1,0.697242941453
0.7,0.0,0.9,0.7,0.958888855586
0.8,0.4,0.5,0.8,0.812455577655
0.1,0.3,0.4,0.4,0.810327354745
0.1,0.4,0.3,0.8,0.470305940202
0.1,0.4,0.6,0.0,0.312755222838
0.3,0.4,0.6,0.7,0.800544218746
0.2,0.3,0.4,0.8,0.494560331791
0.1,0.3,0.0,0.7,0.342363681477
0.0,0.8,0.7,0.7,0.766536841869
0.1,0.5,0.2,0.3,0.38329953034
0.4,0.5,0.2,0.6,0.326427273613
0.2,0.6,0.7,0.2,0.53034316866
0.1,0.4,0.1,0.6,0.747781838318
0.1,0.4,0.8,0.4,0.275601852604
0.8,0.4,0.5,1.0,0.808136859594
0.5,0.0,0.3,0.5,0.779725913207
0.2,0.4,0.1,0.2,0.796225504579
0.1,0.9,0.4,0.8,0.525263533687
0.1,0.8,0.3,0.6,0.334282247856
0.2,0.0,0.9,0.9,0.462277591118
0.2,0.1,1.0,0.9,0.516762351144
0.0,0.0,0.3,0.2,0.526808240346
0.0,0.2,0.0,0.3,0.212489937207
0.1,0.2,0.3,0.2,0.259381956474
0.1,0.3,0.8,0.4,0.58210840148
0.6,0.0,0.0,0.7,0.743728547348
0.1,0.8,0.7,0.5,0.411363369007
0.1,0.6,0.5,0.2,0.854685458957
0.1,1.0,0.7,0.8,0.374123019451
0.1,0.3,0.6,0.4,0.8590967549
0.0,0.3,0.9,0.9,0.766536841869
0.1,0.6,0.8,0.3,0.551308931497
0.1,0.4,1.0,0.9,0.495626085271
1.0,0.6,0.2,0.1,0.871702617468
0.1,0.5,0.4,1.0,0.487452728631
0.1,0.2,0.6,0.5,0.835297964365
0.1,0.3,1.0,0.5,0.428335536569
0.2,1.0,0.8,0.5,0.469468746265
0.1,0.5,1.0,0.4,0.268004386907
0.1,0.1,0.8,0.2,0.985509197071
0.2,0.1,0.5,0.0,0.516762351144
0.1,0.9,0.0,0.6,0.743206867169
0.1,0.7,0.3,0.9,0.444673487892
0.1,0.2,0.4,0.9,0.403441011823
0.7,0.7,0.2,0.7,0.778587385252
0.1,0.2,0.9,1.0,0.783517054307
0.1,0.3,0.2,0.6,0.74571293059
0.1,0.4,0.3,0.9,0.344432589205
0.1,0.4,0.6,0.1,0.469800125109
0.2,0.2,0.8,0.7,0.67863964525
0.0,0.1,0.6,0.4,0.167983407013
0.1,0.2,0.8,0.2,0.150356049985
0.2,0.5,0.8,0.0,0.979854178263
0.1,0.6,0.2,0.3,0.559528935083
0.1,0.5,0.7,0.7,0.449899579459
0.1,0.3,0.0,0.8,0.266704765317
0.0,0.1,0.7,1.0,0.359097189372
0.1,0.4,0.1,0.7,0.142935709965
0.2,0.3,0.4,1.0,0.536946107997
0.1,0.8,0.7,0.6,0.823596390322
0.1,0.7,0.0,0.6,0.743206867169
0.1,0.9,0.9,0.3,0.83107189518
0.4,0.5,0.2,1.0,0.749889779564
0.2,0.0,0.3,0.0,0.958888843338
0.5,0.0,0.3,0.9,0.743728547348
0.0,0.2,0.5,0.3,0.978099837396
0.1,0.6,0.5,0.3,0.414750592018
0.3,0.7,0.6,1.0,0.465769366598
0.1,0.6,0.8,0.4,0.441155420776
0.2,0.5,0.0,0.4,0.755131479154
0.1,0.3,0.8,0.5,0.317245823399
0.2,0.9,0.6,0.6,0.808077548306
0.7,0.7,0.3,0.0,0.859657228883
0.1,0.4,1.0,1.0,0.226534521338
0.9,0.4,0.2,0.3,0.83019972734
0.2,1.0,0.8,0.9,0.372921444382
0.1,0.2,0.3,0.3,0.193834109097
0.2,0.0,1.0,0.1,0.493593121402
0.4,0.0,0.3,0.4,0.852085755772
0.4,0.2,0.7,0.6,0.947141912694
0.2,0.8,0.6,0.3,0.843227902423
0.1,0.3,1.0,0.6,0.669810444867
0.5,0.3,0.5,0.2,0.97578015263
0.5,0.7,0.0,0.2,0.800544229516
0.1,0.9,0.4,1.0,0.525263533687
0.1,0.2,0.6,0.6,0.398087180725
0.6,0.5,0.7,0.2,0.985509212821
0.8,0.4,0.7,0.4,0.979231309217
0.3,0.2,0.0,1.0,0.785152983426
0.1,1.0,0.7,1.0,0.367528306824
0.1,0.8,0.3,0.8,0.38020033014
0.4,0.5,0.3,0.1,0.379342084339
0.0,0.0,0.2,0.3,0.309853888593
0.0,0.1,0.6,0.6,0.116854390786
0.1,0.2,0.4,1.0,0.118120948297
0.3,0.3,0.3,0.7,0.749689749768
0.1,0.5,0.7,0.8,0.418313636307
0.1,0.7,0.0,0.7,0.361096454886
1.0,0.6,0.3,0.7,0.812455577655
